 ;Total;
 ;Price;Volume
Time;USD;BTC
06.04.2015 00:00;254.011299362;23510.6086297
07.04.2015 00:00;253.760911679;26033.4683217
08.04.2015 00:00;242.814023535;30593.3456265
09.04.2015 00:00;2479.06198821;27147.8252766
10.04.2015 00:00;235.528411385;34151.3687378
11.04.2015 00:00;236.953545115;16458.1290235
12.04.2015 00:00;248.750110702;44622.6895206
13.04.2015 00:00;1300.42302401;133909.213577
14.04.2015 00:00;1275.26457686;226573.988666
15.04.2015 00:00;1047.22131736;129652.957368
16.04.2015 00:00;1417.49093318;160614.747236
17.04.2015 00:00;1350.05013401;215100.849382
18.04.2015 00:00;1368.51587826;123471.750089
19.04.2015 00:00;654.88819958;101369.252965
20.04.2015 00:00;621.524679372;107035.733168
21.04.2015 00:00;1436.60359614;123779.67391
22.04.2015 00:00;434.433206781;104577.652342
23.04.2015 00:00;1209.15842464;102143.333286
24.04.2015 00:00;231.480397084;107331.756657
25.04.2015 00:00;2745.24070727;113497.79654
26.04.2015 00:00;1219.62554653;158756.533917
27.04.2015 00:00;853.387669157;176420.720501
28.04.2015 00:00;1359.45161865;140854.348077
29.04.2015 00:00;1381.68398543;112507.219699
30.04.2015 00:00;1157.74923163;165117.071415
01.05.2015 00:00;857.572926265;146296.593665
02.05.2015 00:00;1444.53947911;140303.660289
03.05.2015 00:00;1447.9471188;141645.013004
04.05.2015 00:00;938.397781426;157083.938203
05.05.2015 00:00;1103.83044963;133135.182279
06.05.2015 00:00;1072.97743913;120841.28873
07.05.2015 00:00;2539.48240458;116022.169992
08.05.2015 00:00;1221.51249464;111583.116364
09.05.2015 00:00;1302.11998052;113292.906903
10.05.2015 00:00;222.320744277;100991.497097
11.05.2015 00:00;1500.33317528;112311.460844
12.05.2015 00:00;1425.90583579;105344.561135
13.05.2015 00:00;1370.42753867;91460.2347436
14.05.2015 00:00;1223.03835218;77678.3958687
15.05.2015 00:00;211.289726085;46064.2051796
16.05.2015 00:00;359.997178316;29408.3526676
17.05.2015 00:00;1387.55011075;28292.5195273
18.05.2015 00:00;212.300863014;42344.3015184
19.05.2015 00:00;614.111352855;37675.8953438
20.05.2015 00:00;234.596524605;37763.4445203
21.05.2015 00:00;981.58181934;34179.6326025
22.05.2015 00:00;543.081854976;55057.601511
23.05.2015 00:00;239.61844023;36332.6264286
24.05.2015 00:00;244.425724057;19281.4559134
25.05.2015 00:00;1282.78584954;32126.1264995
26.05.2015 00:00;1042.2409868;40429.0960291
27.05.2015 00:00;942.661984222;39994.1920789
28.05.2015 00:00;296.566881273;32297.1433407
29.05.2015 00:00;363.224833636;41393.3652555
30.05.2015 00:00;473.351532673;32107.2228438
31.05.2015 00:00;1416.47997824;34707.6185041
01.06.2015 00:00;804.527604777;61637.3276183
02.06.2015 00:00;234.981028536;49878.0714225
03.06.2015 00:00;978.917978044;44262.644656
04.06.2015 00:00;590.91083636;37513.1937632
05.06.2015 00:00;223.561361116;39495.6562168
06.06.2015 00:00;952.124552292;20446.0378668
07.06.2015 00:00;725.209138748;25870.0373787
08.06.2015 00:00;686.784601511;48795.5294659
09.06.2015 00:00;1330.2644323;48621.8351869
10.06.2015 00:00;259.989049193;44741.4749713
11.06.2015 00:00;1293.71181825;43062.839204
12.06.2015 00:00;265.211715411;45220.843534
13.06.2015 00:00;865.712308771;35798.5665269
14.06.2015 00:00;17013.6351108;40341.8203327
15.06.2015 00:00;747.874453301;55502.1273277
16.06.2015 00:00;1576.17187828;76314.6416712
17.06.2015 00:00;281.880688218;78134.0537359
18.06.2015 00:00;1447.90926547;55869.3836519
19.06.2015 00:00;1316.46177235;48261.034561
20.06.2015 00:00;516.976723422;38316.2526753
21.06.2015 00:00;710.295517185;24066.9742138
22.06.2015 00:00;253.636804717;34760.4574814
23.06.2015 00:00;709.472348999;32977.3126493
24.06.2015 00:00;331.208423898;34693.7916079
25.06.2015 00:00;1435.62064739;25424.2147878
26.06.2015 00:00;242.99389997;27211.2266001
27.06.2015 00:00;1005.82535045;38984.3050949
28.06.2015 00:00;1467.53531391;28330.4208949
29.06.2015 00:00;342.379829123;52475.2770717
30.06.2015 00:00;287.162718368;70264.1489717
01.07.2015 00:00;1308.47143011;46555.1118463
02.07.2015 00:00;1116.40837976;41319.1500191
03.07.2015 00:00;1324.34957747;40025.2549703
04.07.2015 00:00;9695.69604155;33862.7621708
05.07.2015 00:00;792.13758919;78093.2818175
06.07.2015 00:00;581.497901833;82823.0082083
07.07.2015 00:00;276.273162369;53636.5886116
08.07.2015 00:00;1992.73040719;66457.5917274
09.07.2015 00:00;650.243922521;63482.1927614
10.07.2015 00:00;1704.23662397;143170.894498
11.07.2015 00:00;1732.71817163;58349.3378516
12.07.2015 00:00;312.117011105;66488.6933085
13.07.2015 00:00;6543.57144199;91158.715393
14.07.2015 00:00;1502.63855983;45041.8422924
15.07.2015 00:00;3040.11971057;39947.8563679
16.07.2015 00:00;311.748951651;72111.0318071
17.07.2015 00:00;19219.4863098;45450.7396461
18.07.2015 00:00;936.234180367;40470.472963
19.07.2015 00:00;1153.11014029;24288.8504594
20.07.2015 00:00;483.341946132;33814.2261533
21.07.2015 00:00;985.905123303;36498.5643289
22.07.2015 00:00;420.194714657;32930.9447822
23.07.2015 00:00;769.440017816;26240.6266235
24.07.2015 00:00;273.409662885;59574.435822
25.07.2015 00:00;769.2163012;32125.8727368
26.07.2015 00:00;279.568048213;24568.6232906
27.07.2015 00:00;321.137508306;48858.3621734
28.07.2015 00:00;316.215649708;43577.3296787
29.07.2015 00:00;274.120422592;39468.8861954
30.07.2015 00:00;288.239219864;34306.6356609
31.07.2015 00:00;524.310759684;39649.2936763
01.08.2015 00:00;1708.40607429;32794.9471404
02.08.2015 00:00;2981.96065341;25872.5305084
03.08.2015 00:00;324.200462247;30126.962908
04.08.2015 00:00;1182.07597663;31221.9654612
05.08.2015 00:00;285.863822139;28805.5468049
06.08.2015 00:00;1705.94571673;28175.2117909
07.08.2015 00:00;662.775159102;33690.3630263
08.08.2015 00:00;1858.11399396;49472.6012543
09.08.2015 00:00;296.467383471;33268.937935
10.08.2015 00:00;586.37066724;36656.5236869
11.08.2015 00:00;15885.3841326;38914.5573774
12.08.2015 00:00;2688.06758918;42560.9276431
13.08.2015 00:00;7727.57201943;37810.4570886
14.08.2015 00:00;1147.9499537;37958.9605036
15.08.2015 00:00;1367.4367873;28149.4097434
16.08.2015 00:00;720.536294476;42342.8167701
17.08.2015 00:00;255.668289467;36328.6236765
18.08.2015 00:00;635.998896189;66660.6972839
19.08.2015 00:00;1005.51889154;96537.1834364
20.08.2015 00:00;632.704074411;64056.8551052
21.08.2015 00:00;870.712109812;46739.1027792
22.08.2015 00:00;226.699138511;61611.0501022
23.08.2015 00:00;1257.30613395;45768.767177
24.08.2015 00:00;5727.24159995;124024.221382
25.08.2015 00:00;268.197583981;150390.601405
26.08.2015 00:00;225.348909812;93469.8792009
27.08.2015 00:00;414.134019196;56454.3493977
28.08.2015 00:00;1221.45196363;77201.8082235
29.08.2015 00:00;1381.54534425;44550.8280063
30.08.2015 00:00;523.698260638;46484.5869289
31.08.2015 00:00;263.486383897;57114.8554326
01.09.2015 00:00;345.71009396;60720.9568333
02.09.2015 00:00;2006.60416555;53437.7726194
03.09.2015 00:00;238.76096728;53970.8944046
04.09.2015 00:00;295.872877922;52452.1239354
05.09.2015 00:00;895.51062942;53326.2011247
06.09.2015 00:00;733.058677235;66341.4423854
07.09.2015 00:00;1513.33094681;60047.5295108
08.09.2015 00:00;282.019057937;68214.4933555
09.09.2015 00:00;1219.19403391;60055.3236704
10.09.2015 00:00;231.767598572;55455.8616322
11.09.2015 00:00;506.661595426;44706.0809324
12.09.2015 00:00;363.234410718;45845.9971188
13.09.2015 00:00;610.319316238;50368.8399676
14.09.2015 00:00;851.027168196;55420.027772
15.09.2015 00:00;684.844464272;49372.9079353
16.09.2015 00:00;234.7713326;54232.8539999
17.09.2015 00:00;245.738841991;49419.2250299
18.09.2015 00:00;320.15295243;52778.3259513
19.09.2015 00:00;541.164871407;36092.3933279
20.09.2015 00:00;855.020249102;33764.53542
21.09.2015 00:00;971.087336102;58687.7902121
22.09.2015 00:00;490.921036518;65683.243951
23.09.2015 00:00;1178.75783247;44042.5831937
24.09.2015 00:00;280.982159718;63491.7773986
25.09.2015 00:00;473.659552218;62195.273377
26.09.2015 00:00;502.164937435;43370.4258815
27.09.2015 00:00;10334.4615983;38108.2392777
28.09.2015 00:00;4856.66407769;62760.5744608
29.09.2015 00:00;814.236386594;64672.6892925
30.09.2015 00:00;285.845023552;57333.1856116
01.10.2015 00:00;238.138571863;53482.8063186
02.10.2015 00:00;1258.7519668;48632.2430754
03.10.2015 00:00;244.671355808;40443.7418404
04.10.2015 00:00;568.466303263;35439.052351
05.10.2015 00:00;1116.6527969;60841.617018
06.10.2015 00:00;1032.77161477;72124.3189701
07.10.2015 00:00;1574.9967789;62494.6379188
08.10.2015 00:00;791.618940583;52607.0719973
09.10.2015 00:00;1433.37513344;50745.9555501
10.10.2015 00:00;733.297071399;48625.7988871
11.10.2015 00:00;1325.56751443;51591.4973952
12.10.2015 00:00;1307.88650243;53895.8146217
13.10.2015 00:00;1488.1763715;81013.5789701
14.10.2015 00:00;1704.67706491;79851.7853365
15.10.2015 00:00;860.259502259;78161.0907493
16.10.2015 00:00;1067.37963277;108066.207952
17.10.2015 00:00;1670.24602962;119860.895541
18.10.2015 00:00;1017.94818968;67725.9617978
19.10.2015 00:00;263.535573426;67767.5980551
20.10.2015 00:00;610.55203594;80028.454341
21.10.2015 00:00;1247.01104841;74899.4313922
22.10.2015 00:00;1426.0963524;93994.435463
23.10.2015 00:00;296.444879832;77373.203387
24.10.2015 00:00;647.775536698;76082.8434607
25.10.2015 00:00;1177.88557905;121346.19829
26.10.2015 00:00;1496.37599974;88821.8784693
27.10.2015 00:00;748.377283136;119616.915074
28.10.2015 00:00;1807.5954312;125934.129418
29.10.2015 00:00;841.349830384;137996.38474
30.10.2015 00:00;9391.9963531;186439.538626
31.10.2015 00:00;1847.43029658;119947.746825
01.11.2015 00:00;1265.88427302;90365.7874414
02.11.2015 00:00;3440.48786164;166662.212648
03.11.2015 00:00;1112.09309948;304444.016528
04.11.2015 00:00;1656.36186078;376876.21292
05.11.2015 00:00;3640.89965177;224544.536504
06.11.2015 00:00;3575.33308137;194123.167114
07.11.2015 00:00;880.099577961;115707.201563
08.11.2015 00:00;5610.0301054;92901.3284218
09.11.2015 00:00;1172.58788049;112725.827607
10.11.2015 00:00;1329.29159072;180762.007306
11.11.2015 00:00;7416.51361738;249282.713469
12.11.2015 00:00;735.444709254;182252.630814
13.11.2015 00:00;21137.9019161;130581.690506
14.11.2015 00:00;10835.4982731;93791.971735
15.11.2015 00:00;3771.95282714;106512.818435
16.11.2015 00:00;5285.3512011;99288.0649889
17.11.2015 00:00;22641.5124892;104728.887002
18.11.2015 00:00;20673.1143401;86318.4908849
19.11.2015 00:00;10886.8355968;94474.9876473
20.11.2015 00:00;13463.3170726;103298.093773
21.11.2015 00:00;3227.78250957;64875.6462591
22.11.2015 00:00;6888.54599599;50824.8987439
23.11.2015 00:00;14930.6586236;55088.1961982
24.11.2015 00:00;31371.5247657;65600.4331025
25.11.2015 00:00;16520.9074544;88581.3434468
26.11.2015 00:00;8375.46607513;219073.458613
27.11.2015 00:00;10582.7194632;130859.470943
28.11.2015 00:00;2191.12766566;84366.6459177
29.11.2015 00:00;1577.68098689;85478.043288
30.11.2015 00:00;1394.56420952;145144.837146
01.12.2015 00:00;8255.07022709;141485.04711
02.12.2015 00:00;1795.32320092;123958.439608
03.12.2015 00:00;1535.66106703;106939.36554
04.12.2015 00:00;1815.41471975;97086.5793894
05.12.2015 00:00;2665.27394849;189221.619703
06.12.2015 00:00;2038.52481343;183106.151818
07.12.2015 00:00;1971.99679547;142331.749169
08.12.2015 00:00;2186.32881861;122126.926364
09.12.2015 00:00;1976.20052021;306534.29996
10.12.2015 00:00;2595.75689439;126723.634384
11.12.2015 00:00;3895.92753068;211990.231732
12.12.2015 00:00;3666.11325313;274131.856917
13.12.2015 00:00;9980.20381912;146562.593763
14.12.2015 00:00;22404.7640874;295912.819761
15.12.2015 00:00;2805.90444353;166035.564095
16.12.2015 00:00;2829.63125843;220723.986839
17.12.2015 00:00;11347.3150137;109808.916803
18.12.2015 00:00;2837.48750977;133072.871754
19.12.2015 00:00;1421.8533347;101537.189689
20.12.2015 00:00;2493.49635571;156378.384891
21.12.2015 00:00;7636.86255006;168916.298437
22.12.2015 00:00;2634.6473188;124047.961784
23.12.2015 00:00;11214.1374355;103441.08846
24.12.2015 00:00;963.753217055;134491.480119
25.12.2015 00:00;2942.49063714;92842.9767469
26.12.2015 00:00;14126.6091493;204806.305331
27.12.2015 00:00;1613.1088817;82360.2256342
28.12.2015 00:00;1192.76490027;97486.093008
29.12.2015 00:00;10909.1746597;79862.4902569
30.12.2015 00:00;6732.2954266;73692.6170936
31.12.2015 00:00;2799.77398338;65788.6652087
01.01.2016 00:00;2553.46748688;58840.2450524
02.01.2016 00:00;2040.3019608;43867.3269792
03.01.2016 00:00;2328.84674362;60248.7732141
04.01.2016 00:00;1415.43915839;60475.9056708
05.01.2016 00:00;2622.78515966;69927.991361
06.01.2016 00:00;2526.14238696;73465.8295851
07.01.2016 00:00;5203.20376323;142659.084408
08.01.2016 00:00;2496.81105063;107541.847167
09.01.2016 00:00;2648.05130206;66340.3275266
10.01.2016 00:00;10605.4102501;60883.9288417
11.01.2016 00:00;1124.24306516;65895.458194
12.01.2016 00:00;3725.04295255;62012.2414254
13.01.2016 00:00;2343.51844317;99980.3040085
14.01.2016 00:00;2389.42521519;50710.8587005
15.01.2016 00:00;1662.04072652;198279.028658
16.01.2016 00:00;810.283571165;189886.718109
17.01.2016 00:00;1812.53658224;98589.2803833
18.01.2016 00:00;2019.93495668;79523.4858303
19.01.2016 00:00;767.505526161;61887.4503422
20.01.2016 00:00;1650.7447;143486.768486
21.01.2016 00:00;3779.27839411;113483.567303
22.01.2016 00:00;1795.35830649;137258.876426
23.01.2016 00:00;2323.37614012;98215.5809297
24.01.2016 00:00;14655.9214045;81512.1537202
25.01.2016 00:00;1467.96954997;71219.5005355
26.01.2016 00:00;2208.437697;57284.2523033
27.01.2016 00:00;3021.28289895;47179.6415759
28.01.2016 00:00;3335.36624464;70406.7060863
29.01.2016 00:00;5084.1838181;117725.494137
30.01.2016 00:00;2327.65607594;59418.2407014
31.01.2016 00:00;3033.2471662;42701.7932447
01.02.2016 00:00;13485.3598613;71622.4653227
02.02.2016 00:00;846.673018651;45671.8871515
03.02.2016 00:00;2126.67282706;53274.0113676
04.02.2016 00:00;14782.8602946;67901.2731937
05.02.2016 00:00;6150.93209848;56175.721445
06.02.2016 00:00;2333.72455218;52389.8623094
07.02.2016 00:00;21691.8321108;30256.9618095
08.02.2016 00:00;928.116869777;33755.2570127
09.02.2016 00:00;489.611999591;33277.0551043
10.02.2016 00:00;1461.64945264;56398.6946165
11.02.2016 00:00;2363.20624869;44205.0258149
12.02.2016 00:00;2017.71325816;43729.8847778
13.02.2016 00:00;3098.54169993;45029.1789933
14.02.2016 00:00;1619.35083606;72465.4906305
15.02.2016 00:00;4153.09816622;72315.6292063
16.02.2016 00:00;2615.48437349;62141.18114
17.02.2016 00:00;4429.16713295;78241.2076521
18.02.2016 00:00;1012.70060924;78016.4175161
19.02.2016 00:00;995.569677311;62143.6783693
20.02.2016 00:00;5239.1268561;99699.291675
21.02.2016 00:00;1967.9583671;96937.1046571
22.02.2016 00:00;1708.51431346;65863.9791488
23.02.2016 00:00;1470.38984782;94355.510565
24.02.2016 00:00;2456.31885702;69264.7167881
25.02.2016 00:00;1965.37306824;64981.4825927
26.02.2016 00:00;5599.47137976;64489.1506704
27.02.2016 00:00;1867.60704878;53727.3313544
28.02.2016 00:00;2077.54028892;83723.6369374
29.02.2016 00:00;8071.10336003;120235.885476
01.03.2016 00:00;3070.19464472;101862.190893
02.03.2016 00:00;12484.5904748;100918.963846
03.03.2016 00:00;2725.23763126;93772.8531557
04.03.2016 00:00;5241.7132997;79569.870542
05.03.2016 00:00;1602.21688497;118625.741203
06.03.2016 00:00;4069.85018922;85582.8360678
07.03.2016 00:00;2408.44475981;83081.976607
08.03.2016 00:00;3930.4116558;66804.8042741
09.03.2016 00:00;2483.67361128;59998.2793939
10.03.2016 00:00;3337.48543497;66049.2279053
11.03.2016 00:00;1617.30874848;76964.0881325
12.03.2016 00:00;1427.05592018;71715.7746489
13.03.2016 00:00;633.471189283;45048.9315967
14.03.2016 00:00;1069.99497402;46938.7042939
15.03.2016 00:00;5258.9715224;50139.2016169
16.03.2016 00:00;1165.27593226;45782.8937914
17.03.2016 00:00;6416.30204235;48186.6795584
18.03.2016 00:00;1133.58733416;77914.4675556
19.03.2016 00:00;10520.7779204;45673.8960682
20.03.2016 00:00;897.852180481;36825.5002674
21.03.2016 00:00;778.17769876;45169.4556918
22.03.2016 00:00;5804.47239215;55965.5489119
23.03.2016 00:00;524.371016629;47124.8866546
24.03.2016 00:00;2461.96906663;44783.8222761
25.03.2016 00:00;1246.53298802;37083.4844396
26.03.2016 00:00;12571.3571448;27537.9665447
27.03.2016 00:00;3504.99702458;45471.388199
28.03.2016 00:00;2872.1149174;49711.7573718
29.03.2016 00:00;768.673930339;68158.0539948
30.03.2016 00:00;2135.46140559;49651.7548065
31.03.2016 00:00;2249.18719694;50792.1696982
01.04.2016 00:00;4422.69109909;41267.5652843
02.04.2016 00:00;2523.22705899;34417.0226226
03.04.2016 00:00;5977.31439492;27631.8100142
04.04.2016 00:00;2113.69228404;41068.5625678
05.04.2016 00:00;2651.73147151;46887.571137
06.04.2016 00:00;7676.22599289;43181.2889989
07.04.2016 00:00;13191.5918452;41550.1006438
08.04.2016 00:00;2601.60412361;54033.9962947
09.04.2016 00:00;1379.32066873;41061.850723
10.04.2016 00:00;2033.19403281;32920.0512545
11.04.2016 00:00;1592.22987683;44399.8865258
12.04.2016 00:00;940.280034306;60037.4955237
13.04.2016 00:00;1209.5437267;49005.6860404
14.04.2016 00:00;2575.11222121;41250.8953186
15.04.2016 00:00;2060.97078023;52308.5174627
16.04.2016 00:00;2750.78833125;37321.582398
17.04.2016 00:00;593.123265367;27555.2049111
18.04.2016 00:00;1746.48741893;37911.7052348
19.04.2016 00:00;6272.68151215;46555.1090232
20.04.2016 00:00;4613.46778989;67430.8768723
21.04.2016 00:00;2719.17900276;64639.3324465
22.04.2016 00:00;2191.06761673;57142.1803543
23.04.2016 00:00;568.236877089;43576.6047241
24.04.2016 00:00;1375.13292758;70268.4461731
25.04.2016 00:00;8715.89496217;47652.7185684
26.04.2016 00:00;469.0191096;31370.6073393
27.04.2016 00:00;404.78970709;42239.4649288
28.04.2016 00:00;450.423776715;41745.00527
29.04.2016 00:00;457.120760289;21547.8448598
30.04.2016 00:00;591.295753495;19929.9649259
01.05.2016 00:00;4049.34223353;10013.4334836
02.05.2016 00:00;439.995975222;31157.3058346
03.05.2016 00:00;450.26936965;22480.2201234
04.05.2016 00:00;2868.69071699;19040.3305763
05.05.2016 00:00;448.745511545;18650.3444656
06.05.2016 00:00;5655.78455185;27443.3776389
07.05.2016 00:00;460.149290163;13109.716911
08.05.2016 00:00;458.652304431;11859.852755
09.05.2016 00:00;1916.11055558;23746.9505223
10.05.2016 00:00;450.851000062;28311.0810903
11.05.2016 00:00;453.646959626;22671.5369718
12.05.2016 00:00;2522.76065354;25904.7930511
13.05.2016 00:00;840.210994074;24690.9035863
14.05.2016 00:00;410.789576437;13995.418134
15.05.2016 00:00;450.627523252;12053.0407295
16.05.2016 00:00;3281.80612538;23905.0812427
17.05.2016 00:00;501.994833793;22191.4063439
18.05.2016 00:00;413.680483938;21990.9863217
19.05.2016 00:00;8699.30592645;37133.3769969
20.05.2016 00:00;531.018566736;26920.6856237
21.05.2016 00:00;442.074034909;14140.9950541
22.05.2016 00:00;440.356820512;19396.0924947
23.05.2016 00:00;443.240597788;26750.3384964
24.05.2016 00:00;419.520060592;23398.4929524
25.05.2016 00:00;450.379103629;23230.5757734
26.05.2016 00:00;433.758356509;23826.3644689
27.05.2016 00:00;436.695856586;57385.8806337
28.05.2016 00:00;43446.1094758;75016.8383386
29.05.2016 00:00;39797.9110258;57870.917476
30.05.2016 00:00;30675.9030241;37550.6267854
31.05.2016 00:00;524.203056581;54587.4314253
01.06.2016 00:00;26563.0151107;31319.2782419
02.06.2016 00:00;21522.4204033;26848.3134354
03.06.2016 00:00;511.724286176;48413.7891984
04.06.2016 00:00;768.416846479;38427.2870407
05.06.2016 00:00;44540.0733814;24699.7182002
06.06.2016 00:00;2636.10985969;30927.7373192
07.06.2016 00:00;3579.85265747;58269.7090972
08.06.2016 00:00;43471.6559727;27761.1069899
09.06.2016 00:00;30112.127368;18600.6714809
10.06.2016 00:00;8387.57018307;43041.3258359
11.06.2016 00:00;1786.38900171;53528.1928842
12.06.2016 00:00;45703.6258796;172123.619871
13.06.2016 00:00;11352.5412422;150030.782316
14.06.2016 00:00;6959.90083111;105486.12209
15.06.2016 00:00;1802.22993493;73686.5948652
16.06.2016 00:00;4318.67955224;161172.767457
17.06.2016 00:00;13972.7196856;137079.924165
18.06.2016 00:00;4156.44524347;94933.6504308
19.06.2016 00:00;3898.89151935;66596.4156546
20.06.2016 00:00;4251.31997073;82613.172262
21.06.2016 00:00;6389.21653929;204914.297537
22.06.2016 00:00;14975.3636522;159420.045026
23.06.2016 00:00;16179.7789888;195267.523495
24.06.2016 00:00;4173.36138142;163016.012507
25.06.2016 00:00;49567.9462954;97696.1874037
26.06.2016 00:00;5070.50887456;78486.8271109
27.06.2016 00:00;5147.63338409;77734.2622756
28.06.2016 00:00;8769.28631028;67467.1259038
29.06.2016 00:00;1096.62598649;77194.8526299
30.06.2016 00:00;2637.43883791;73351.1689363
01.07.2016 00:00;5461.12726981;70839.930225
02.07.2016 00:00;11024.3996956;65430.2708713
03.07.2016 00:00;6336.04048214;79799.3577588
04.07.2016 00:00;8663.23091591;63007.0625912
05.07.2016 00:00;6049.2129591;54983.7474324
06.07.2016 00:00;2395.0866666;49324.0524173
07.07.2016 00:00;28679.9773956;109144.860035
08.07.2016 00:00;4324.14606261;60966.9662958
09.07.2016 00:00;1949.38244789;70137.5323537
10.07.2016 00:00;18110.2732565;36279.1928205
11.07.2016 00:00;638.129322085;40882.896338
12.07.2016 00:00;4578.91832693;57829.0068836
13.07.2016 00:00;6100.10150184;61785.4048587
14.07.2016 00:00;848.338851214;42646.4016279
15.07.2016 00:00;9783.55488337;41447.7554505
16.07.2016 00:00;2523.93144482;28825.9375841
17.07.2016 00:00;5040.95793869;50972.2999249
18.07.2016 00:00;3222.87825402;56948.4866524
19.07.2016 00:00;4024.49655525;58145.3533916
20.07.2016 00:00;8024.88090399;125785.823482
21.07.2016 00:00;3242.3680432;101719.313816
22.07.2016 00:00;9214.50009198;141728.398526
23.07.2016 00:00;4349.37583744;94173.8214709
24.07.2016 00:00;6965.49319291;92104.8311187
25.07.2016 00:00;4025.49974402;99253.5471198
26.07.2016 00:00;1192.40018797;171339.569166
27.07.2016 00:00;3967.0165882;105823.673293
28.07.2016 00:00;2235.70493978;76007.6200301
29.07.2016 00:00;46962.0016876;82121.6159799
30.07.2016 00:00;4329.55754274;52682.7991694
31.07.2016 00:00;5185.47497043;187962.802358
01.08.2016 00:00;3415.61359314;224080.226224
02.08.2016 00:00;3491.79751966;304904.462997
03.08.2016 00:00;4821.49916466;316228.876492
04.08.2016 00:00;3551.32004565;221539.779034
05.08.2016 00:00;5562.06322177;106768.4079
06.08.2016 00:00;3045.20050712;115058.680664
07.08.2016 00:00;3687.64313351;153274.473971
08.08.2016 00:00;3392.34859877;105968.804778
09.08.2016 00:00;3782.55837937;123219.899075
10.08.2016 00:00;1824.40707442;131302.699982
11.08.2016 00:00;3435.23501793;99280.2967652
12.08.2016 00:00;4023.90888222;112791.337316
13.08.2016 00:00;3323.19410354;79980.4951351
14.08.2016 00:00;3076.89976705;128438.397564
15.08.2016 00:00;3278.36938646;91779.3057671
16.08.2016 00:00;2689.94896428;99276.6777223
17.08.2016 00:00;3398.52315141;81978.1154294
18.08.2016 00:00;2777.15513668;79704.0904101
19.08.2016 00:00;3161.84775203;69058.6378561
20.08.2016 00:00;854.824648403;75344.4474026
21.08.2016 00:00;7561.44367653;47604.2551354
22.08.2016 00:00;4235.97901388;71624.2597075
23.08.2016 00:00;1076.03902697;99748.8005278
24.08.2016 00:00;3748.86450369;82322.0622207
25.08.2016 00:00;3076.8922866;94170.3739762
26.08.2016 00:00;3363.2878074;79899.3091113
27.08.2016 00:00;25709.2860211;87540.4883542
28.08.2016 00:00;3802.50346013;70757.8067597
29.08.2016 00:00;1264.9910582;100301.711839
30.08.2016 00:00;2101.3769867;91859.6029856
31.08.2016 00:00;3201.85038469;78925.520608
01.09.2016 00:00;2361.5091533;85876.6431029
02.09.2016 00:00;2288.27593982;82306.7381804
03.09.2016 00:00;4005.57267625;186614.320702
04.09.2016 00:00;1290.23607353;149600.791397
05.09.2016 00:00;8842.26191648;152506.845645
06.09.2016 00:00;1982.48834721;165756.573994
07.09.2016 00:00;4086.34935482;242590.28972
08.09.2016 00:00;4054.5800748;226297.370933
09.09.2016 00:00;3764.71223662;184619.998454
10.09.2016 00:00;2343.68560158;206124.743284
11.09.2016 00:00;6057.40844576;521049.38489
12.09.2016 00:00;3902.85702698;355962.168406
13.09.2016 00:00;4386.28496525;289603.17021
14.09.2016 00:00;4471.55102484;306515.226324
15.09.2016 00:00;3491.62412891;260552.583379
16.09.2016 00:00;11240.6485717;267286.793629
17.09.2016 00:00;602.992392598;207825.616288
18.09.2016 00:00;4054.42267372;298427.14807
19.09.2016 00:00;4151.96886246;255846.701915
20.09.2016 00:00;4067.80556906;252046.160371
21.09.2016 00:00;3828.13624001;349601.101374
22.09.2016 00:00;3530.98743693;238858.355029
23.09.2016 00:00;3992.31948763;272422.354156
24.09.2016 00:00;3965.82871327;171952.863715
25.09.2016 00:00;3965.25960969;191047.438717
26.09.2016 00:00;606.706504898;336061.435443
27.09.2016 00:00;5183.01684717;271222.257391
28.09.2016 00:00;4018.27192667;239578.698027
29.09.2016 00:00;4020.03877242;223680.886771
30.09.2016 00:00;4019.28390327;282086.136438
01.10.2016 00:00;4086.95076277;210981.172032
02.10.2016 00:00;3759.33347243;144066.80041
03.10.2016 00:00;4072.7504482;161782.910603
04.10.2016 00:00;4075.48561132;185911.713996
05.10.2016 00:00;1778.20672527;195311.762249
06.10.2016 00:00;8589.1850635;186620.495867
07.10.2016 00:00;3831.577873;261801.147261
08.10.2016 00:00;2696.42946519;218098.24618
09.10.2016 00:00;4036.06656348;211721.922338
10.10.2016 00:00;4387.52752815;339996.487534
11.10.2016 00:00;4151.26690431;703731.500599
12.10.2016 00:00;4270.11087897;784415.074941
13.10.2016 00:00;4252.92785186;626080.160815
14.10.2016 00:00;4323.64785029;738450.842923
15.10.2016 00:00;17543.0972312;629051.617933
16.10.2016 00:00;4328.60456576;615130.534719
17.10.2016 00:00;5136.05576139;548136.167017
18.10.2016 00:00;4120.40807442;658528.721289
19.10.2016 00:00;3966.12321034;785133.647144
20.10.2016 00:00;4236.30863033;632676.574084
21.10.2016 00:00;4687.5214967;448777.830006
22.10.2016 00:00;4468.1118804;1204683.74861
23.10.2016 00:00;4355.85655473;1125118.95033
24.10.2016 00:00;3809.12208274;1012306.51813
25.10.2016 00:00;4479.89060421;1304506.49783
26.10.2016 00:00;4587.93919159;1596016.82709
27.10.2016 00:00;5136.53569193;1913694.46909
28.10.2016 00:00;4689.3942431;2526663.94156
29.10.2016 00:00;4941.88276982;3344995.03755
30.10.2016 00:00;4807.29461956;2641071.24501
