Timestamp;Open;High;Low;Close;Volume (BTC);Volume (Currency);Weighted Price;
18.01.2015 11:15;211.99;213;211.99;213;81.26;17304.78;212.95;
18.01.2015 11:16;213;213.5;213;213.49;77.78;16574.1;213.1;
18.01.2015 11:17;213.42;213.71;212.49;213.49;24.96;5325.58;213.4;
18.01.2015 11:18;213.49;213.93;213.45;213.54;41.71;8917.28;213.78;
18.01.2015 11:19;0;0;0;0;0;0;0;
18.01.2015 11:20;213.37;213.37;213.28;213.37;4.49;957.95;213.29;
18.01.2015 11:21;213;213;212.49;212.49;44.94;9572.71;212.99;
18.01.2015 11:22;212.5;213.11;212.49;212.51;7.12;1513.84;212.51;
18.01.2015 11:23;213.44;213.44;212.53;213.41;0.27;57.63;213.26;
18.01.2015 11:24;213.28;213.28;213.26;213.26;0.38;80.83;213.27;
18.01.2015 11:25;212.53;213.27;212.52;213.26;0.42;88.49;212.99;
18.01.2015 11:26;212.88;213.25;212.88;212.88;1.27;271.28;212.94;
18.01.2015 11:27;212.53;212.53;211.47;211.47;38.86;8230.51;211.81;
18.01.2015 11:28;212.24;212.24;212.19;212.19;0.91;192.4;212.24;
18.01.2015 11:29;211.99;212;211.97;211.98;5.62;1191.67;211.99;
18.01.2015 11:30;212;212.24;212;212.24;4.68;991.58;212.02;
18.01.2015 11:31;212.24;212.24;212.24;212.24;0.51;108.17;212.24;
18.01.2015 11:32;212;212;212;212;5;1060;212;
18.01.2015 11:33;212.01;212.01;212.01;212.01;3.11;659.33;212.01;
18.01.2015 11:34;212.01;212.23;211.59;211.59;4.91;1040.54;211.79;
18.01.2015 11:35;211.59;211.59;209.71;209.71;251.71;52963.65;210.42;
18.01.2015 11:36;210.35;211.6;209.32;209.49;67.02;14088.83;210.21;
18.01.2015 11:37;209.49;210.99;209.46;210.95;11.08;2325.02;209.78;
18.01.2015 11:38;210.92;210.92;210.22;210.24;8.1;1708.37;210.83;
18.01.2015 11:39;210.25;211.56;210.25;210.8;1.44;303.08;210.9;
18.01.2015 11:40;210.73;210.74;210.73;210.74;3;632.2;210.73;
18.01.2015 11:41;210.67;210.67;210.66;210.66;0.81;169.66;210.66;
18.01.2015 11:42;210;210.01;209.44;209.44;19.49;4089.05;209.76;
18.01.2015 11:43;211.16;211.16;210.67;210.67;0.43;90.59;211.08;
18.01.2015 11:44;210;210;210;210;4.33;908.53;210;
18.01.2015 11:45;211.12;211.12;211.08;211.08;3.13;660.33;211.12;
18.01.2015 11:46;211.05;211.05;211.05;211.05;0.15;30.81;211.05;
18.01.2015 11:47;211.05;212.22;211.05;211.97;33.26;7046.26;211.85;
18.01.2015 11:48;211.9;212.22;211.9;212.22;14.17;3003.12;211.93;
18.01.2015 11:49;0;0;0;0;0;0;0;
18.01.2015 11:50;211.97;211.97;211.97;211.97;0.04;8.27;211.97;
18.01.2015 11:51;210.16;210.16;210.16;210.16;0.42;88.92;210.16;
18.01.2015 11:52;211.93;211.93;211.92;211.92;4.55;965.1;211.92;
18.01.2015 11:53;0;0;0;0;0;0;0;
18.01.2015 11:54;211.92;211.92;211.92;211.92;0.02;5;211.92;
18.01.2015 11:55;211.97;211.97;211.97;211.97;0.61;128.48;211.97;
18.01.2015 11:56;210.46;210.46;210.46;210.46;1.01;212.28;210.46;
18.01.2015 11:57;0;0;0;0;0;0;0;
18.01.2015 11:58;211.95;211.96;211.95;211.96;0.52;109.37;211.96;
18.01.2015 11:59;211.96;211.96;211.96;211.96;1.44;305.47;211.96;
18.01.2015 12:00;211.95;211.97;211.95;211.97;0.3;64.18;211.97;
18.01.2015 12:01;210.71;211.98;210.7;211.98;3.14;663.5;211.51;
18.01.2015 12:02;211.98;212.24;211.98;212.24;5.84;1238.16;212.12;
18.01.2015 12:03;212.24;212.79;210.97;210.97;6.96;1479.82;212.47;
18.01.2015 12:04;211.03;212.2;211.03;212.2;2.4;506.6;211.05;
18.01.2015 12:05;212.09;212.09;212.09;212.09;0.04;7.64;212.09;
18.01.2015 12:06;210.31;210.31;210.31;210.31;1.17;245.38;210.31;
18.01.2015 12:07;211.12;211.94;210.44;210.44;0.95;199.58;210.97;
18.01.2015 12:08;0;0;0;0;0;0;0;
18.01.2015 12:09;211.86;212.14;211.86;212.14;9.41;1995.73;212.08;
18.01.2015 12:10;212.13;212.13;212.13;212.13;0.6;127.32;212.13;
18.01.2015 12:11;212.24;212.7;212.24;212.69;2.44;517.15;212.28;
18.01.2015 12:12;211.12;212.79;211.05;212.78;50.54;10747.09;212.65;
18.01.2015 12:13;212.78;212.89;212;212.89;1.11;237.18;212.81;
18.01.2015 12:14;212.88;212.88;211.48;211.5;5.76;1218.64;211.58;
18.01.2015 12:15;211.41;211.41;211.39;211.39;16;3382.38;211.4;
18.01.2015 12:16;212.74;212.74;210.97;210.97;5.22;1103.27;211.31;
18.01.2015 12:17;212.72;212.72;212.66;212.66;0.5;105.44;212.69;
18.01.2015 12:18;212.65;212.65;212.65;212.65;0.29;61.35;212.65;
18.01.2015 12:19;211.45;212.65;211.39;211.39;15.55;3288.01;211.48;
18.01.2015 12:20;211.56;211.56;211.56;211.56;0.92;194.56;211.56;
18.01.2015 12:21;211.66;211.66;211.66;211.66;1;211.66;211.66;
18.01.2015 12:22;212.23;212.24;211.55;211.55;2.96;626.24;211.76;
18.01.2015 12:23;211.41;211.41;211.41;211.41;2;422.82;211.41;
18.01.2015 12:24;0;0;0;0;0;0;0;
18.01.2015 12:25;211.45;212.24;211.44;212.24;10.21;2159.46;211.46;
18.01.2015 12:26;211.99;212;211.99;212;0.08;16.26;212;
18.01.2015 12:27;211.99;212;211.99;212;0.5;106;211.99;
18.01.2015 12:28;212;212;212;212;0.63;133.95;212;
18.01.2015 12:29;212;212;212;212;4.98;1055.76;212;
18.01.2015 12:30;211.99;212;211.99;212;8.68;1840.75;211.99;
18.01.2015 12:31;212;212;212;212;20.59;4364.64;212;
18.01.2015 12:32;211.52;212;211.52;212;5.02;1063.34;211.99;
18.01.2015 12:33;212.25;213;212.25;213;25.22;5368.32;212.83;
18.01.2015 12:34;213.1;213.3;213;213.3;9.73;2074.06;213.18;
18.01.2015 12:35;213.3;214;213.3;214;108.65;23203.66;213.56;
18.01.2015 12:36;214;216.25;214;216.01;561.02;120609.98;214.98;
18.01.2015 12:37;216.1;217.86;216.04;217.86;106.41;23052.76;216.64;
18.01.2015 12:38;217.86;220.82;217;220.56;469;102644.91;218.86;
18.01.2015 12:39;220.8;222;218.66;222;212.74;47059.77;221.21;
18.01.2015 12:40;222;222;218.72;220.82;205;45231.24;220.64;
18.01.2015 12:41;220.72;220.72;219.06;219.19;4.49;984.95;219.41;
18.01.2015 12:42;219.19;219.19;218.66;218.66;54.26;11872.62;218.79;
18.01.2015 12:43;218.61;218.61;217.01;217.91;35.61;7755.08;217.75;
18.01.2015 12:44;218.33;218.98;217.22;217.79;23.53;5139.75;218.48;
18.01.2015 12:45;217.48;217.81;217.48;217.81;0.96;210.09;217.72;
18.01.2015 12:46;0;0;0;0;0;0;0;
18.01.2015 12:47;218.67;219.55;217.81;219.55;11.29;2474.21;219.24;
18.01.2015 12:48;218.02;220.97;218;220.97;25.5;5610.51;220;
18.01.2015 12:49;218.68;221;218;220.61;90.79;20025.41;220.56;
18.01.2015 12:50;220;220.01;219.05;219.05;4.15;912.46;219.77;
18.01.2015 12:51;219;220.2;219;219.01;20.03;4405.69;219.98;
18.01.2015 12:52;219.01;219.97;218.7;218.72;3.97;868.8;218.87;
18.01.2015 12:53;218.75;219.39;218.7;218.76;18.78;4109.19;218.76;
18.01.2015 12:54;218.76;218.76;218.75;218.75;50.6;11067.85;218.75;
18.01.2015 12:55;218.09;218.76;218.09;218.75;7.43;1624.58;218.74;
18.01.2015 12:56;218.75;219.75;218.18;218.18;5.4;1181.25;218.86;
18.01.2015 12:57;218.75;220.67;218.75;219.99;89.84;19792;220.31;
18.01.2015 12:58;219.06;219.99;218.78;219.08;3.38;740.24;219.24;
18.01.2015 12:59;219.97;219.99;219.07;219.15;24.16;5311.68;219.87;
18.01.2015 13:00;219.15;219.33;219.15;219.33;1.79;393.57;219.28;
18.01.2015 13:01;219.35;219.4;219.35;219.4;2.29;501.71;219.37;
18.01.2015 13:02;219.4;219.8;219.35;219.4;11.26;2470.76;219.42;
18.01.2015 13:03;219.35;219.35;218.8;218.96;4.79;1049.21;219.02;
18.01.2015 13:04;218.96;220;218.96;218.96;28.24;6199.81;219.53;
18.01.2015 13:05;218.96;219;218.8;218.8;3.2;700.39;218.9;
18.01.2015 13:06;218.82;219.95;218.82;219.95;2.96;648.68;219.07;
18.01.2015 13:07;218.85;218.9;218.85;218.9;2;437.75;218.88;
18.01.2015 13:08;218.99;218.99;218.85;218.85;2.12;465.23;218.94;
18.01.2015 13:09;218.85;218.85;218;218.7;64.19;14001.95;218.14;
18.01.2015 13:10;218.69;218.7;218.52;218.52;3.97;868.75;218.61;
18.01.2015 13:11;218.52;218.7;218.08;218.7;11.08;2422.11;218.64;
18.01.2015 13:12;218.69;218.69;218.01;218.26;3.99;871.42;218.24;
18.01.2015 13:13;218.03;219.95;218.03;219.95;6.74;1476.16;219.12;
18.01.2015 13:14;218.26;219.85;218.26;219.85;0.43;93.5;219.37;
18.01.2015 13:15;219.8;219.99;219.8;219.99;10.99;2416.47;219.95;
18.01.2015 13:16;218.44;219.93;218.19;219.93;5.03;1099.43;218.59;
18.01.2015 13:17;219.89;219.9;219.89;219.9;1.17;256.78;219.89;
18.01.2015 13:18;219.98;219.98;218.61;218.61;3.35;732.36;218.68;
18.01.2015 13:19;0;0;0;0;0;0;0;
18.01.2015 13:20;218.82;218.82;218.82;218.82;1;218.82;218.82;
18.01.2015 13:21;219.73;219.89;219.73;219.86;23.54;5176.35;219.87;
18.01.2015 13:22;218.84;219.97;218.84;219.97;10.26;2251.93;219.39;
18.01.2015 13:23;218.9;218.9;217.45;218;178.11;38777.55;217.72;
18.01.2015 13:24;218;218;217.79;217.79;3.49;761.62;217.95;
18.01.2015 13:25;217.8;217.89;217.38;217.38;2.36;513.13;217.85;
18.01.2015 13:26;217.4;218.48;217.4;218.46;1.4;305.64;217.71;
18.01.2015 13:27;218.43;218.43;217.34;217.34;11.83;2573.85;217.6;
18.01.2015 13:28;218;218;217.47;217.47;1.46;318.48;217.97;
18.01.2015 13:29;217.47;217.47;217.45;217.46;26.2;5697.59;217.45;
18.01.2015 13:30;217.45;217.47;217.45;217.45;3.65;793.9;217.45;
18.01.2015 13:31;217.49;217.49;217.34;217.35;8.6;1869.06;217.4;
18.01.2015 13:32;217.01;217.39;216.2;217.39;47.98;10387.25;216.47;
18.01.2015 13:33;216.21;217.35;215.6;217.29;20.21;4371.52;216.33;
18.01.2015 13:34;217;217;217;217;0.5;108.5;217;
18.01.2015 13:35;216.17;216.17;216.17;216.17;0.1;21.67;216.17;
18.01.2015 13:36;216.91;217.61;216.91;217.61;8.46;1836.65;217.15;
18.01.2015 13:37;216.45;217.54;216.4;217.5;4.2;910.95;217.15;
18.01.2015 13:38;217.45;217.45;217.45;217.45;0.98;213.16;217.45;
18.01.2015 13:39;0;0;0;0;0;0;0;
18.01.2015 13:40;0;0;0;0;0;0;0;
18.01.2015 13:41;0;0;0;0;0;0;0;
18.01.2015 13:42;217.03;217.03;217.03;217.03;1.02;221.53;217.03;
18.01.2015 13:43;0;0;0;0;0;0;0;
18.01.2015 13:44;217;217;217;217;0.15;33.07;217;
18.01.2015 13:45;217;217;217;217;0.85;184.45;217;
18.01.2015 13:46;216.98;217;216.98;217;0.1;21.74;216.98;
18.01.2015 13:47;217;217.94;217;217.92;5.54;1206.69;217.68;
18.01.2015 13:48;0;0;0;0;0;0;0;
18.01.2015 13:49;217.87;217.87;217.2;217.87;27.46;5973.12;217.52;
18.01.2015 13:50;217.87;217.87;217.87;217.87;7.96;1734.52;217.87;
18.01.2015 13:51;0;0;0;0;0;0;0;
18.01.2015 13:52;0;0;0;0;0;0;0;
18.01.2015 13:53;217.6;217.6;217.6;217.6;0.05;10.82;217.6;
18.01.2015 13:54;217.82;217.82;217.23;217.61;5.52;1201.08;217.47;
18.01.2015 13:55;217.23;217.23;217.22;217.22;2.13;462.36;217.23;
18.01.2015 13:56;217.22;217.22;217.22;217.22;2.99;648.55;217.22;
18.01.2015 13:57;217.55;217.55;217.55;217.55;0.4;86.33;217.55;
18.01.2015 13:58;0;0;0;0;0;0;0;
18.01.2015 13:59;217.21;217.21;217.2;217.2;0.05;10.82;217.21;
18.01.2015 14:00;217.2;217.63;217;217;8.75;1902.01;217.32;
18.01.2015 14:01;216.53;217.52;215.2;215.2;39.36;8509.09;216.19;
18.01.2015 14:02;215.82;216.54;215.17;215.2;10.03;2159.42;215.21;
18.01.2015 14:03;215.2;215.2;213.48;213.5;163.13;34888.91;213.87;
18.01.2015 14:04;213.49;213.5;213.45;213.5;24.77;5289.01;213.5;
18.01.2015 14:05;213.5;213.51;213.45;213.5;38.19;8153.04;213.47;
18.01.2015 14:06;214.13;214.32;213.51;213.98;56.51;12093.42;213.99;
18.01.2015 14:07;213.51;214.25;213.45;213.5;43.36;9260.65;213.58;
18.01.2015 14:08;213.82;214.26;213.5;214;8.9;1901.59;213.64;
18.01.2015 14:09;214.26;214.3;213.82;214.3;5.52;1181.64;213.94;
18.01.2015 14:10;214.3;214.36;214.3;214.36;2;428.72;214.36;
18.01.2015 14:11;214.36;214.82;214.36;214.82;4.55;977.83;214.81;
18.01.2015 14:12;214.12;214.12;214.1;214.1;5;1070.59;214.12;
18.01.2015 14:13;0;0;0;0;0;0;0;
18.01.2015 14:14;0;0;0;0;0;0;0;
18.01.2015 14:15;0;0;0;0;0;0;0;
18.01.2015 14:16;214.14;214.46;214;214;32.28;6912.92;214.18;
18.01.2015 14:17;214;214;214;214;23.19;4962;214;
18.01.2015 14:18;214;214.24;213.5;214.22;6.48;1385.34;213.8;
18.01.2015 14:19;214.18;214.18;214.18;214.18;13.49;2888.88;214.18;
18.01.2015 14:20;214.18;214.18;214.18;214.18;3;642.54;214.18;
18.01.2015 14:21;0;0;0;0;0;0;0;
18.01.2015 14:22;214.71;215.07;214.71;215.07;6.29;1349.92;214.75;
18.01.2015 14:23;214.66;214.66;214.64;214.65;7.88;1691.11;214.65;
18.01.2015 14:24;214.66;215;214.65;215;4.95;1063.29;214.89;
18.01.2015 14:25;215;215.07;214.65;214.65;0.79;170.58;214.84;
18.01.2015 14:26;214.82;215.09;214.82;215.09;3.79;813.95;214.89;
18.01.2015 14:27;215;215.96;215;215;12.4;2675.14;215.7;
18.01.2015 14:28;215.03;216.48;215.03;216.48;4.21;909.94;216.19;
18.01.2015 14:29;215.9;215.9;215.03;215.21;20.82;4482.91;215.3;
18.01.2015 14:30;215.23;215.9;215.23;215.9;0.1;21.58;215.56;
18.01.2015 14:31;215.99;215.99;215.9;215.9;1.72;372.19;215.96;
18.01.2015 14:32;216.25;216.25;215.99;216.25;2.55;550.78;216.24;
18.01.2015 14:33;216.22;216.22;215.99;215.99;8.43;1820.13;216.01;
18.01.2015 14:34;215.9;215.9;215.9;215.9;0.11;23.13;215.9;
18.01.2015 14:35;215.78;215.79;215.27;215.27;2.1;453.14;215.77;
18.01.2015 14:36;215.79;215.98;215.79;215.98;0.02;5.02;215.98;
18.01.2015 14:37;215.92;215.93;215.92;215.92;2.57;555.72;215.92;
18.01.2015 14:38;215.27;215.83;215;215.83;9.73;2092.11;215.05;
18.01.2015 14:39;215.3;215.3;214.84;214.86;3.05;656.05;214.86;
18.01.2015 14:40;0;0;0;0;0;0;0;
18.01.2015 14:41;215.29;215.29;213.02;213.02;237.67;50773.48;213.63;
18.01.2015 14:42;213;213;212;212;298.61;63464.33;212.53;
18.01.2015 14:43;211.92;213.71;211.56;213.36;8.73;1849.95;211.81;
18.01.2015 14:44;213.36;213.36;211.63;213;4.94;1049.9;212.46;
18.01.2015 14:45;212.99;213.2;212.9;213.19;13.28;2832.09;213.18;
18.01.2015 14:46;213.19;213.2;213.19;213.2;0.45;95.9;213.2;
18.01.2015 14:47;213.2;213.2;213.19;213.2;0.4;85.45;213.2;
18.01.2015 14:48;213.19;213.2;213.19;213.19;0.45;96.13;213.19;
18.01.2015 14:49;213.2;213.2;213.2;213.2;0.3;64.09;213.2;
18.01.2015 14:50;213.2;213.2;212.06;212.06;3.51;744.45;212.27;
18.01.2015 14:51;212.08;212.08;211.86;211.86;59.22;12552.88;211.98;
18.01.2015 14:52;212.08;213.17;211.83;211.83;13.43;2848.38;212.13;
18.01.2015 14:53;211.82;213;211.51;212.99;8.14;1724.48;211.81;
18.01.2015 14:54;212.99;212.99;212.95;212.95;0.72;154.25;212.98;
18.01.2015 14:55;212.94;212.94;212.45;212.45;0.73;155.45;212.77;
18.01.2015 14:56;212.06;212.06;211.95;212.01;12.81;2716.31;211.98;
18.01.2015 14:57;212.01;213.19;212;213.07;14.9;3168.16;212.68;
18.01.2015 14:58;213;213;212.97;212.97;1.29;275.14;212.98;
18.01.2015 14:59;212.97;212.97;212.93;212.93;0.4;85.35;212.95;
18.01.2015 15:00;212.94;212.94;212.38;212.94;18.26;3883.09;212.66;
18.01.2015 15:01;212.91;213.87;212.91;213.87;81.37;17328.94;212.95;
18.01.2015 15:02;213.87;214.67;213.87;214.64;3.81;816.49;214.45;
18.01.2015 15:03;214.64;214.81;214.64;214.8;16.98;3645.33;214.7;
18.01.2015 15:04;0;0;0;0;0;0;0;
18.01.2015 15:05;213.57;214.74;213.51;214.74;10.54;2250.9;213.59;
18.01.2015 15:06;0;0;0;0;0;0;0;
18.01.2015 15:07;213.52;214.81;213.5;214.81;16.56;3545.99;214.1;
18.01.2015 15:08;214.78;214.78;214.78;214.78;0.03;5.46;214.78;
18.01.2015 15:09;0;0;0;0;0;0;0;
18.01.2015 15:10;0;0;0;0;0;0;0;
18.01.2015 15:11;214.63;214.63;214.62;214.63;2.3;494.52;214.62;
18.01.2015 15:12;0;0;0;0;0;0;0;
18.01.2015 15:13;214.64;214.77;214.64;214.77;5.38;1154.31;214.66;
18.01.2015 15:14;214.77;214.82;214.77;214.82;4.42;950.33;214.81;
18.01.2015 15:15;214.82;214.99;214.82;214.99;19.54;4200;214.98;
18.01.2015 15:16;214.99;215.36;214.99;215.36;284.24;61125.73;215.05;
18.01.2015 15:17;215.59;216;215.59;216;44.73;9658.97;215.92;
18.01.2015 15:18;215.96;215.96;214.99;214.99;4.41;949.4;215.04;
18.01.2015 15:19;0;0;0;0;0;0;0;
18.01.2015 15:20;215.93;215.93;215.93;215.93;1.56;337.06;215.93;
18.01.2015 15:21;215.01;215.01;215.01;215.01;0.05;10.75;215.01;
18.01.2015 15:22;215.04;215.71;215.04;215.71;2.84;611.7;215.36;
18.01.2015 15:23;215.04;215.71;215.04;215.71;2.13;458.37;215.68;
18.01.2015 15:24;215.04;215.04;215;215;2.08;448.08;215.01;
18.01.2015 15:25;215;215;215;215;1.53;328.95;215;
18.01.2015 15:26;215.02;215.71;215.02;215.02;2;430.34;215.62;
18.01.2015 15:27;215.71;215.72;215.71;215.71;2.29;493.41;215.71;
18.01.2015 15:28;215.71;215.71;215.05;215.7;3.94;850.45;215.69;
18.01.2015 15:29;215.05;215.05;215;215;63.16;13579.09;215;
18.01.2015 15:30;215;215;214.99;214.99;15.64;3361.45;214.99;
18.01.2015 15:31;214.99;215.69;214.99;215.69;20.97;4522.61;215.69;
18.01.2015 15:32;0;0;0;0;0;0;0;
18.01.2015 15:33;215.69;215.69;215.69;215.69;20.03;4319.45;215.69;
18.01.2015 15:34;215.69;215.69;215.67;215.69;5.92;1277.75;215.69;
18.01.2015 15:35;215.69;216;215.69;216;3.92;846.18;215.74;
18.01.2015 15:36;216;216;216;216;20.88;4509.38;216;
18.01.2015 15:37;0;0;0;0;0;0;0;
18.01.2015 15:38;216;216.17;216;216.17;2.61;564.42;216.02;
18.01.2015 15:39;216.17;216.17;216.17;216.17;0.68;147.38;216.17;
18.01.2015 15:40;216.35;216.35;216.35;216.35;0.51;110.35;216.35;
18.01.2015 15:41;216.35;216.55;216.35;216.55;6.97;1508.7;216.52;
18.01.2015 15:42;216.79;216.8;215.5;215.5;11.14;2414.11;216.77;
18.01.2015 15:43;215.5;215.5;215.5;215.5;1.85;398.68;215.5;
18.01.2015 15:44;215.33;215.33;215.33;215.33;1.09;235;215.33;
18.01.2015 15:45;215.27;215.27;214.5;214.5;0.17;36.56;215.07;
18.01.2015 15:46;214.5;214.5;214.25;214.26;27.11;5808.51;214.26;
18.01.2015 15:47;214.26;214.26;212.71;212.76;90.28;19261.6;213.36;
18.01.2015 15:48;212.76;212.76;212;212;223.13;47348.32;212.2;
18.01.2015 15:49;211.91;211.91;211.17;211.17;11.97;2530.31;211.35;
18.01.2015 15:50;211.17;211.45;211.16;211.16;121.09;25570.27;211.17;
18.01.2015 15:51;211.45;211.45;210.29;210.98;39.36;8291.89;210.68;
18.01.2015 15:52;210.3;210.99;210.29;210.29;46.5;9778.14;210.3;
18.01.2015 15:53;210.96;210.96;210.3;210.3;0.45;94;210.82;
18.01.2015 15:54;210.84;210.84;210.3;210.3;3.77;793.72;210.3;
18.01.2015 15:55;210.3;210.3;210.29;210.29;103.38;21739.38;210.29;
18.01.2015 15:56;210.29;210.65;210.29;210.65;20.07;4224.93;210.54;
18.01.2015 15:57;210.65;210.96;210.35;210.35;7.08;1492.82;210.85;
18.01.2015 15:58;210.35;211.28;210.35;211.11;19.52;4117.15;210.93;
18.01.2015 15:59;211.11;211.44;211.11;211.11;5.49;1159.78;211.11;
18.01.2015 16:00;211.44;211.45;211.32;211.32;4.63;978.11;211.44;
18.01.2015 16:01;211.32;211.45;211.32;211.45;5.65;1195.06;211.43;
18.01.2015 16:02;210.72;211.44;210.72;211.44;0.53;111.18;211.37;
18.01.2015 16:03;211.45;211.96;211.45;211.45;1.71;362.2;211.75;
18.01.2015 16:04;211.97;211.97;210.48;211.95;69.8;14708.92;210.74;
18.01.2015 16:05;211.95;211.95;211.95;211.95;0.14;29.76;211.95;
18.01.2015 16:06;0;0;0;0;0;0;0;
18.01.2015 16:07;211.73;211.73;210.3;210.3;11.85;2492.78;210.36;
18.01.2015 16:08;210.3;210.3;210.3;210.3;4.86;1022.48;210.3;
18.01.2015 16:09;211.29;211.29;210.29;210.29;1.81;381.02;210.74;
18.01.2015 16:10;211;211.15;210.29;210.29;11.83;2492.37;210.67;
18.01.2015 16:11;210.29;210.29;210;210;168.8;35479.17;210.19;
18.01.2015 16:12;210.84;210.84;209.8;209.8;307.02;64420.75;209.83;
18.01.2015 16:13;209.64;209.64;209.61;209.61;0.89;187.58;209.63;
18.01.2015 16:14;209.44;209.44;209.44;209.44;0.71;148.95;209.44;
18.01.2015 16:15;209.34;209.42;208.25;208.25;23.94;4998.65;208.8;
18.01.2015 16:16;208.39;209.55;206.92;209.55;77.3;16056.36;207.72;
18.01.2015 16:17;208.42;209.61;208.42;209.61;2.29;477.16;208.78;
18.01.2015 16:18;209.55;209.55;209.54;209.54;0.19;39.46;209.54;
18.01.2015 16:19;209.76;210;209.76;210;7.98;1673.25;209.78;
18.01.2015 16:20;210.01;210.06;209;210.06;6.65;1396.29;210.02;
18.01.2015 16:21;210.06;210.06;210.06;210.06;0.19;40.84;210.06;
18.01.2015 16:22;210.66;210.66;210.66;210.66;0.24;49.7;210.66;
18.01.2015 16:23;209.25;209.25;208.83;209;23.77;4968.7;209.08;
18.01.2015 16:24;209;210.5;209;210.5;17.14;3583.71;209.09;
18.01.2015 16:25;210.5;210.5;210.5;210.5;0.77;161.94;210.5;
18.01.2015 16:26;210.47;210.47;210.47;210.47;0.32;67.01;210.47;
18.01.2015 16:27;0;0;0;0;0;0;0;
18.01.2015 16:28;210.43;210.45;210.43;210.45;4.32;909.04;210.44;
18.01.2015 16:29;0;0;0;0;0;0;0;
18.01.2015 16:30;210.34;210.34;210.34;210.34;1.21;254.93;210.34;
18.01.2015 16:31;209.02;209.02;208.83;208.83;7.74;1618.05;208.92;
18.01.2015 16:32;208.89;208.89;208.89;208.89;0.23;48.04;208.89;
18.01.2015 16:33;210;210;210;210;4.87;1023.12;210;
18.01.2015 16:34;210;210;209.34;209.34;0.97;203.1;209.86;
18.01.2015 16:35;209.99;210;209.99;210;3.35;703.11;210;
18.01.2015 16:36;210;210.52;210;210.52;10.33;2170.86;210.19;
18.01.2015 16:37;210.53;210.8;210.53;210.8;14.01;2951.71;210.68;
18.01.2015 16:38;209.81;210;208.25;208.25;22.02;4597.92;208.79;
18.01.2015 16:39;208.05;208.81;208.03;208.03;23.96;4985.37;208.04;
18.01.2015 16:40;207.96;208.03;207.8;208.03;7.18;1493.06;207.85;
18.01.2015 16:41;208.03;208.03;207.23;208.02;7.29;1515.95;207.99;
18.01.2015 16:42;208.02;208.02;207.13;208.02;8.48;1756.9;207.3;
18.01.2015 16:43;208.02;208.03;208.02;208.03;6;1248.81;208.02;
18.01.2015 16:44;208.03;208.03;208.03;208.03;4;832.12;208.03;
18.01.2015 16:45;208.03;208.11;208.03;208.11;89.71;18662.41;208.03;
18.01.2015 16:46;208.14;209.21;208.11;209.21;15.06;3136.6;208.24;
18.01.2015 16:47;209.2;209.72;208.07;208.12;12.11;2521.82;208.26;
18.01.2015 16:48;0;0;0;0;0;0;0;
18.01.2015 16:49;209.57;209.6;209.57;209.6;3.5;733.52;209.58;
18.01.2015 16:50;0;0;0;0;0;0;0;
18.01.2015 16:51;0;0;0;0;0;0;0;
18.01.2015 16:52;0;0;0;0;0;0;0;
18.01.2015 16:53;0;0;0;0;0;0;0;
18.01.2015 16:54;209.44;209.44;209.44;209.44;2.59;541.4;209.44;
18.01.2015 16:55;209.44;209.44;208.6;209.2;6.44;1345.82;209.03;
18.01.2015 16:56;209.28;209.43;208.6;208.6;12.73;2664.81;209.28;
18.01.2015 16:57;0;0;0;0;0;0;0;
18.01.2015 16:58;209.44;209.44;209.44;209.44;0.3;63.46;209.44;
18.01.2015 16:59;209.44;209.77;209.44;209.77;7.99;1674.17;209.6;
18.01.2015 17:00;209.76;210;209.76;210;42.92;9012.56;209.96;
18.01.2015 17:01;210.45;210.5;210.45;210.5;2.71;571.15;210.48;
18.01.2015 17:02;210.75;211.31;210.75;211.31;16.26;3432.65;211.12;
18.01.2015 17:03;211.4;212.1;211.31;212;34.29;7260.4;211.75;
18.01.2015 17:04;212;212.08;210;210.9;41.13;8691.15;211.33;
18.01.2015 17:05;211.45;212.16;210.9;211.25;19.4;4110.63;211.86;
18.01.2015 17:06;210.07;210.53;210.07;210.46;11.14;2345.69;210.49;
18.01.2015 17:07;210.47;210.52;210.12;210.12;0.29;61.03;210.44;
18.01.2015 17:08;210.52;211;210.52;211;11.29;2381.08;210.98;
18.01.2015 17:09;210.52;210.52;210;210.16;0.58;121.75;210.15;
18.01.2015 17:10;210.17;210.99;210;210.87;20.38;4281.97;210.12;
18.01.2015 17:11;211.28;211.28;210;211.23;20.55;4316.51;210.06;
18.01.2015 17:12;210.99;210.99;210.99;210.99;0.05;10.97;210.99;
18.01.2015 17:13;210.99;211.32;210.99;211.32;7.98;1685.6;211.1;
18.01.2015 17:14;211.27;211.28;211.27;211.28;50;10564;211.28;
18.01.2015 17:15;211.13;211.18;211.13;211.18;4.2;885.97;211.14;
18.01.2015 17:16;210.92;211.43;210.92;211.43;0.98;207.94;211.3;
18.01.2015 17:17;211.44;212.13;210.88;210.88;46.44;9844.04;211.98;
18.01.2015 17:18;210.92;211.01;210.91;211.01;0.95;200.51;210.93;
18.01.2015 17:19;211.07;212.07;211.05;212.07;4.24;899.19;211.96;
18.01.2015 17:20;212.07;212.26;210.93;212.16;68.4;14502.44;212.03;
18.01.2015 17:21;212.27;212.27;211.07;212.19;8.38;1772.86;211.68;
