Date;JPY
01.01.12 0:00;76,95
02.01.12 0:00;76,95
03.01.12 0:00;76,74
04.01.12 0:00;76,72
05.01.12 0:00;77,17
06.01.12 0:00;76,96
07.01.12 0:00;76,96
08.01.12 0:00;76,96
09.01.12 0:00;76,88
10.01.12 0:00;76,86
11.01.12 0:00;76,87
12.01.12 0:00;76,79
13.01.12 0:00;76,96
14.01.12 0:00;76,96
15.01.12 0:00;76,96
16.01.12 0:00;76,83
17.01.12 0:00;76,82
18.01.12 0:00;76,79
19.01.12 0:00;77,08
20.01.12 0:00;77,02
21.01.12 0:00;77,02
22.01.12 0:00;77,02
23.01.12 0:00;77
24.01.12 0:00;77,68
25.01.12 0:00;77,78
26.01.12 0:00;77,47
27.01.12 0:00;76,69
28.01.12 0:00;76,69
29.01.12 0:00;76,69
30.01.12 0:00;76,38
31.01.12 0:00;76,27
01.02.12 0:00;76,2
02.02.12 0:00;76,19
03.02.12 0:00;76,61
04.02.12 0:00;76,61
05.02.12 0:00;76,61
06.02.12 0:00;76,57
07.02.12 0:00;76,77
08.02.12 0:00;77,07
09.02.12 0:00;77,66
10.02.12 0:00;77,61
11.02.12 0:00;77,61
12.02.12 0:00;77,61
13.02.12 0:00;77,52
14.02.12 0:00;78,41
15.02.12 0:00;78,5
16.02.12 0:00;78,83
17.02.12 0:00;79,56
18.02.12 0:00;79,56
19.02.12 0:00;79,56
20.02.12 0:00;79,62
21.02.12 0:00;79,85
22.02.12 0:00;80,27
23.02.12 0:00;79,95
24.02.12 0:00;81,2
25.02.12 0:00;81,2
26.02.12 0:00;81,2
27.02.12 0:00;80,47
28.02.12 0:00;80,48
29.02.12 0:00;81,29
01.03.12 0:00;81,09
02.03.12 0:00;81,8
03.03.12 0:00;81,8
04.03.12 0:00;81,8
05.03.12 0:00;81,53
06.03.12 0:00;80,64
07.03.12 0:00;81,36
08.03.12 0:00;81,6
09.03.12 0:00;82,48
10.03.12 0:00;82,48
11.03.12 0:00;82,48
12.03.12 0:00;82,38
13.03.12 0:00;82,96
14.03.12 0:00;83,83
15.03.12 0:00;83,5
16.03.12 0:00;83,44
17.03.12 0:00;83,44
18.03.12 0:00;83,44
19.03.12 0:00;83,38
20.03.12 0:00;83,67
21.03.12 0:00;83,2
22.03.12 0:00;82,53
23.03.12 0:00;82,35
24.03.12 0:00;82,35
25.03.12 0:00;82,35
26.03.12 0:00;83,02
27.03.12 0:00;83,07
28.03.12 0:00;82,85
29.03.12 0:00;82,29
30.03.12 0:00;82,87
31.03.12 0:00;82,87
01.04.12 0:00;82,87
02.04.12 0:00;81,64
03.04.12 0:00;82,85
04.04.12 0:00;82,44
05.04.12 0:00;82,21
06.04.12 0:00;81,64
07.04.12 0:00;81,64
08.04.12 0:00;81,64
09.04.12 0:00;81,64
10.04.12 0:00;80,68
11.04.12 0:00;81
12.04.12 0:00;80,94
13.04.12 0:00;80,92
14.04.12 0:00;80,92
15.04.12 0:00;80,92
16.04.12 0:00;80,41
17.04.12 0:00;81,06
18.04.12 0:00;81,32
19.04.12 0:00;81,63
20.04.12 0:00;81,52
21.04.12 0:00;81,52
22.04.12 0:00;81,52
23.04.12 0:00;81,09
24.04.12 0:00;81,4
25.04.12 0:00;81,32
26.04.12 0:00;81,07
27.04.12 0:00;80,27
28.04.12 0:00;80,27
29.04.12 0:00;80,27
30.04.12 0:00;79,94
01.05.12 0:00;80,23
02.05.12 0:00;80,14
03.05.12 0:00;80,23
04.05.12 0:00;79,85
05.05.12 0:00;79,85
06.05.12 0:00;79,85
07.05.12 0:00;79,91
08.05.12 0:00;79,88
09.05.12 0:00;79,64
10.05.12 0:00;79,92
11.05.12 0:00;79,96
12.05.12 0:00;79,96
13.05.12 0:00;79,96
14.05.12 0:00;79,9
15.05.12 0:00;80,19
16.05.12 0:00;80,31
17.05.12 0:00;79,35
18.05.12 0:00;79,03
19.05.12 0:00;79,03
20.05.12 0:00;79,03
21.05.12 0:00;79,31
22.05.12 0:00;79,98
23.05.12 0:00;79,47
24.05.12 0:00;79,57
25.05.12 0:00;79,68
26.05.12 0:00;79,68
27.05.12 0:00;79,68
28.05.12 0:00;79,47
29.05.12 0:00;79,52
30.05.12 0:00;79,09
31.05.12 0:00;78,36
01.06.12 0:00;78,02
02.06.12 0:00;78,02
03.06.12 0:00;78,02
04.06.12 0:00;78,34
05.06.12 0:00;78,77
06.06.12 0:00;79,23
07.06.12 0:00;79,64
08.06.12 0:00;79,49
09.06.12 0:00;79,49
10.06.12 0:00;79,49
11.06.12 0:00;79,42
12.06.12 0:00;79,54
13.06.12 0:00;79,41
14.06.12 0:00;79,39
15.06.12 0:00;78,72
16.06.12 0:00;78,72
17.06.12 0:00;78,72
18.06.12 0:00;79,12
19.06.12 0:00;78,94
20.06.12 0:00;79,52
21.06.12 0:00;80,27
22.06.12 0:00;80,42
23.06.12 0:00;80,42
24.06.12 0:00;80,42
25.06.12 0:00;79,67
26.06.12 0:00;79,5
27.06.12 0:00;79,71
28.06.12 0:00;79,45
29.06.12 0:00;79,81
30.06.12 0:00;79,81
01.07.12 0:00;79,81
02.07.12 0:00;79,5
03.07.12 0:00;79,84
04.07.12 0:00;79,84
05.07.12 0:00;79,89
06.07.12 0:00;79,67
07.07.12 0:00;79,67
08.07.12 0:00;79,67
09.07.12 0:00;79,58
10.07.12 0:00;79,44
11.07.12 0:00;79,75
12.07.12 0:00;79,3
13.07.12 0:00;79,22
14.07.12 0:00;79,22
15.07.12 0:00;79,22
16.07.12 0:00;78,86
17.07.12 0:00;79,07
18.07.12 0:00;78,81
19.07.12 0:00;78,59
20.07.12 0:00;78,49
21.07.12 0:00;78,49
22.07.12 0:00;78,49
23.07.12 0:00;78,39
24.07.12 0:00;78,19
25.07.12 0:00;78,17
26.07.12 0:00;78,22
27.07.12 0:00;78,42
28.07.12 0:00;78,42
29.07.12 0:00;78,42
30.07.12 0:00;78,18
31.07.12 0:00;78,13
01.08.12 0:00;78,44
02.08.12 0:00;78,23
03.08.12 0:00;78,48
04.08.12 0:00;78,48
05.08.12 0:00;78,48
06.08.12 0:00;78,25
07.08.12 0:00;78,61
08.08.12 0:00;78,42
09.08.12 0:00;78,56
10.08.12 0:00;78,28
11.08.12 0:00;78,28
12.08.12 0:00;78,28
13.08.12 0:00;78,32
14.08.12 0:00;78,73
15.08.12 0:00;79
16.08.12 0:00;79,34
17.08.12 0:00;79,56
18.08.12 0:00;79,56
19.08.12 0:00;79,56
20.08.12 0:00;79,42
21.08.12 0:00;79,28
22.08.12 0:00;78,58
23.08.12 0:00;78,48
24.08.12 0:00;78,67
25.08.12 0:00;78,67
26.08.12 0:00;78,67
27.08.12 0:00;78,75
28.08.12 0:00;78,51
29.08.12 0:00;78,7
30.08.12 0:00;78,62
31.08.12 0:00;78,39
01.09.12 0:00;78,39
02.09.12 0:00;78,39
03.09.12 0:00;78,26
04.09.12 0:00;78,42
05.09.12 0:00;78,39
06.09.12 0:00;78,86
07.09.12 0:00;78,27
08.09.12 0:00;78,27
09.09.12 0:00;78,27
10.09.12 0:00;78,28
11.09.12 0:00;77,77
12.09.12 0:00;77,85
13.09.12 0:00;77,49
14.09.12 0:00;78,39
15.09.12 0:00;78,39
16.09.12 0:00;78,39
17.09.12 0:00;78,7
18.09.12 0:00;78,82
19.09.12 0:00;78,38
