Date;EUR
19.06.2013 00:00;0.752162467
20.06.2013 00:00;0.756429652
21.06.2013 00:00;0.762020879
22.06.2013 00:00;0.762020879
23.06.2013 00:00;0.762020879
24.06.2013 00:00;0.762253221
25.06.2013 00:00;0.764233856
26.06.2013 00:00;0.768521365
27.06.2013 00:00;0.767047634
28.06.2013 00:00;0.768639508
29.06.2013 00:00;0.768639508
30.06.2013 00:00;0.768639508
01.07.2013 00:00;0.765462339
02.07.2013 00:00;0.770475383
03.07.2013 00:00;0.768698593
04.07.2013 00:00;0.774413382
05.07.2013 00:00;0.779301746
06.07.2013 00:00;0.779301746
07.07.2013 00:00;0.779301746
08.07.2013 00:00;0.777000777
09.07.2013 00:00;0.782411392
10.07.2013 00:00;0.770653514
11.07.2013 00:00;0.763591936
12.07.2013 00:00;0.765228038
13.07.2013 00:00;0.765228038
14.07.2013 00:00;0.765228038
15.07.2013 00:00;0.765579544
16.07.2013 00:00;0.759762954
17.07.2013 00:00;0.761904762
18.07.2013 00:00;0.762776506
19.07.2013 00:00;0.76091919
20.07.2013 00:00;0.76091919
21.07.2013 00:00;0.76091919
22.07.2013 00:00;0.7583801
23.07.2013 00:00;0.756200847
24.07.2013 00:00;0.75751837
25.07.2013 00:00;0.753182195
26.07.2013 00:00;0.753068755
27.07.2013 00:00;0.753068755
28.07.2013 00:00;0.753068755
29.07.2013 00:00;0.754034082
30.07.2013 00:00;0.75397723
31.07.2013 00:00;0.751766652
01.08.2013 00:00;0.757174226
02.08.2013 00:00;0.752841978
03.08.2013 00:00;0.752841978
04.08.2013 00:00;0.752841978
05.08.2013 00:00;0.754261578
06.08.2013 00:00;0.751540658
07.08.2013 00:00;0.749793807
08.08.2013 00:00;0.747272456
09.08.2013 00:00;0.749456644
10.08.2013 00:00;0.749456644
11.08.2013 00:00;0.749456644
12.08.2013 00:00;0.751879699
13.08.2013 00:00;0.754034082
14.08.2013 00:00;0.754375377
15.08.2013 00:00;0.749175907
16.08.2013 00:00;0.750243829
17.08.2013 00:00;0.750243829
18.08.2013 00:00;0.750243829
19.08.2013 00:00;0.749906262
20.08.2013 00:00;0.745323098
21.08.2013 00:00;0.748671109
22.08.2013 00:00;0.748727164
23.08.2013 00:00;0.747272456
24.08.2013 00:00;0.747272456
25.08.2013 00:00;0.747272456
26.08.2013 00:00;0.747999102
27.08.2013 00:00;0.746658702
28.08.2013 00:00;0.749625187
29.08.2013 00:00;0.755229968
30.08.2013 00:00;0.756315232
31.08.2013 00:00;0.756315232
01.09.2013 00:00;0.756315232
02.09.2013 00:00;0.758035173
03.09.2013 00:00;0.759301443
04.09.2013 00:00;0.757059581
05.09.2013 00:00;0.762195122
06.09.2013 00:00;0.758725341
07.09.2013 00:00;0.758725341
08.09.2013 00:00;0.758725341
09.09.2013 00:00;0.75443229
10.09.2013 00:00;0.753693096
11.09.2013 00:00;0.751201923
12.09.2013 00:00;0.751936236
13.09.2013 00:00;0.752219046
14.09.2013 00:00;0.752219046
15.09.2013 00:00;0.752219046
16.09.2013 00:00;0.749962502
17.09.2013 00:00;0.748559024
18.09.2013 00:00;0.739535572
19.09.2013 00:00;0.7390983
20.09.2013 00:00;0.739426205
21.09.2013 00:00;0.739426205
22.09.2013 00:00;0.739426205
23.09.2013 00:00;0.741125028
24.09.2013 00:00;0.742170105
25.09.2013 00:00;0.739316871
26.09.2013 00:00;0.741344799
27.09.2013 00:00;0.739535572
28.09.2013 00:00;0.739535572
29.09.2013 00:00;0.739535572
30.09.2013 00:00;0.739316871
01.10.2013 00:00;0.739316871
02.10.2013 00:00;0.736431254
03.10.2013 00:00;0.734322221
04.10.2013 00:00;0.737571913
05.10.2013 00:00;0.737571913
06.10.2013 00:00;0.737571913
07.10.2013 00:00;0.736268591
08.10.2013 00:00;0.736756797
09.10.2013 00:00;0.739426205
10.10.2013 00:00;0.73964497
11.10.2013 00:00;0.738443361
