Date;CNY
30.04.15 0:00;6,2028
01.05.15 0:00;6,2028
02.05.15 0:00;6,2028
03.05.15 0:00;6,2028
04.05.15 0:00;6,209
05.05.15 0:00;6,206
06.05.15 0:00;6,2004
07.05.15 0:00;6,2066
08.05.15 0:00;6,2094
09.05.15 0:00;6,2094
10.05.15 0:00;6,2094
11.05.15 0:00;6,2096
12.05.15 0:00;6,2089
13.05.15 0:00;6,2046
14.05.15 0:00;6,2016
15.05.15 0:00;6,2061
16.05.15 0:00;6,2061
17.05.15 0:00;6,2061
18.05.15 0:00;6,2043
19.05.15 0:00;6,2066
20.05.15 0:00;6,2037
21.05.15 0:00;6,1968
22.05.15 0:00;6,1974
23.05.15 0:00;6,1974
24.05.15 0:00;6,1974
25.05.15 0:00;6,202
26.05.15 0:00;6,2039
27.05.15 0:00;6,2013
28.05.15 0:00;6,2012
29.05.15 0:00;6,1983
30.05.15 0:00;6,1983
31.05.15 0:00;6,1983
01.06.15 0:00;6,1995
02.06.15 0:00;6,1982
03.06.15 0:00;6,1978
04.06.15 0:00;6,2011
05.06.15 0:00;6,2034
06.06.15 0:00;6,2034
07.06.15 0:00;6,2034
08.06.15 0:00;6,2056
09.06.15 0:00;6,2057
10.06.15 0:00;6,2058
11.06.15 0:00;6,2066
12.06.15 0:00;6,2083
13.06.15 0:00;6,2083
14.06.15 0:00;6,2083
15.06.15 0:00;6,209
16.06.15 0:00;6,2085
17.06.15 0:00;6,2096
18.06.15 0:00;6,2078
19.06.15 0:00;6,2095
20.06.15 0:00;6,2095
21.06.15 0:00;6,2095
22.06.15 0:00;6,2095
23.06.15 0:00;6,2068
24.06.15 0:00;6,2071
25.06.15 0:00;6,2094
26.06.15 0:00;6,209
27.06.15 0:00;6,209
28.06.15 0:00;6,209
29.06.15 0:00;6,2088
30.06.15 0:00;6,201
01.07.15 0:00;6,2014
02.07.15 0:00;6,2047
03.07.15 0:00;6,2057
04.07.15 0:00;6,2057
05.07.15 0:00;6,2057
06.07.15 0:00;6,2091
07.07.15 0:00;6,21
08.07.15 0:00;6,2089
09.07.15 0:00;6,2088
10.07.15 0:00;6,2092
11.07.15 0:00;6,2092
12.07.15 0:00;6,2092
13.07.15 0:00;6,2084
14.07.15 0:00;6,2089
15.07.15 0:00;6,2092
16.07.15 0:00;6,2095
17.07.15 0:00;6,2095
18.07.15 0:00;6,2095
19.07.15 0:00;6,2095
20.07.15 0:00;6,2097
21.07.15 0:00;6,2096
22.07.15 0:00;6,2094
23.07.15 0:00;6,2095
24.07.15 0:00;6,2096
25.07.15 0:00;6,2096
26.07.15 0:00;6,2096
27.07.15 0:00;6,2095
28.07.15 0:00;6,2094
29.07.15 0:00;6,209
30.07.15 0:00;6,2096
31.07.15 0:00;6,2097
01.08.15 0:00;6,2097
02.08.15 0:00;6,2097
03.08.15 0:00;6,2097
04.08.15 0:00;6,2096
05.08.15 0:00;6,2096
06.08.15 0:00;6,2097
07.08.15 0:00;6,2097
08.08.15 0:00;6,2097
09.08.15 0:00;6,2097
10.08.15 0:00;6,2096
11.08.15 0:00;6,3248
12.08.15 0:00;6,387
13.08.15 0:00;6,3988
14.08.15 0:00;6,3918
15.08.15 0:00;6,3918
16.08.15 0:00;6,3918
17.08.15 0:00;6,3947
18.08.15 0:00;6,3938
19.08.15 0:00;6,3958
20.08.15 0:00;6,389
21.08.15 0:00;6,3888
22.08.15 0:00;6,3888
23.08.15 0:00;6,3888
24.08.15 0:00;6,4044
25.08.15 0:00;6,4129
26.08.15 0:00;6,411
27.08.15 0:00;6,4053
28.08.15 0:00;6,3885
29.08.15 0:00;6,3885
30.08.15 0:00;6,3885
31.08.15 0:00;6,3764
01.09.15 0:00;6,3645
02.09.15 0:00;6,3559
03.09.15 0:00;6,3559
04.09.15 0:00;6,3559
05.09.15 0:00;6,3559
06.09.15 0:00;6,3559
07.09.15 0:00;6,3659
08.09.15 0:00;6,3672
09.09.15 0:00;6,3778
10.09.15 0:00;6,3772
11.09.15 0:00;6,375
12.09.15 0:00;6,375
13.09.15 0:00;6,375
14.09.15 0:00;6,3679
15.09.15 0:00;6,37
16.09.15 0:00;6,3709
17.09.15 0:00;6,366
18.09.15 0:00;6,3643
19.09.15 0:00;6,3643
20.09.15 0:00;6,3643
21.09.15 0:00;6,3691
22.09.15 0:00;6,376
23.09.15 0:00;6,3837
24.09.15 0:00;6,3833
25.09.15 0:00;6,3741
26.09.15 0:00;6,3741
27.09.15 0:00;6,3741
28.09.15 0:00;6,3688
29.09.15 0:00;6,3636
30.09.15 0:00;6,3571
01.10.15 0:00;6,356
02.10.15 0:00;6,356
03.10.15 0:00;6,356
04.10.15 0:00;6,356
05.10.15 0:00;6,356
06.10.15 0:00;6,356
07.10.15 0:00;6,356
08.10.15 0:00;6,3535
09.10.15 0:00;6,3453
10.10.15 0:00;6,3453
11.10.15 0:00;6,3453
12.10.15 0:00;6,323
13.10.15 0:00;6,3423
14.10.15 0:00;6,3477
15.10.15 0:00;6,3462
16.10.15 0:00;6,3525
17.10.15 0:00;6,3525
18.10.15 0:00;6,3525
19.10.15 0:00;6,3601
20.10.15 0:00;6,3484
21.10.15 0:00;6,3493
22.10.15 0:00;6,358
23.10.15 0:00;6,3491
24.10.15 0:00;6,3491
25.10.15 0:00;6,3491
26.10.15 0:00;6,3532
27.10.15 0:00;6,3532
28.10.15 0:00;6,3592
29.10.15 0:00;6,3567
30.10.15 0:00;6,3181
31.10.15 0:00;6,3181
01.11.15 0:00;6,3181
02.11.15 0:00;6,3374
03.11.15 0:00;6,3361
04.11.15 0:00;6,3359
05.11.15 0:00;6,3461
06.11.15 0:00;6,353
07.11.15 0:00;6,353
08.11.15 0:00;6,353
09.11.15 0:00;6,3621
10.11.15 0:00;6,3618
11.11.15 0:00;6,3674
12.11.15 0:00;6,3693
13.11.15 0:00;6,3737
14.11.15 0:00;6,3737
15.11.15 0:00;6,3737
16.11.15 0:00;6,3712
17.11.15 0:00;6,3786
18.11.15 0:00;6,3849
19.11.15 0:00;6,383
20.11.15 0:00;6,385
21.11.15 0:00;6,385
22.11.15 0:00;6,385
23.11.15 0:00;6,3893
24.11.15 0:00;6,3898
25.11.15 0:00;6,3892
26.11.15 0:00;6,3895
27.11.15 0:00;6,3949
28.11.15 0:00;6,3949
29.11.15 0:00;6,3949
30.11.15 0:00;6,3982
01.12.15 0:00;6,3987
02.12.15 0:00;6,3987
03.12.15 0:00;6,3975
04.12.15 0:00;6,401
05.12.15 0:00;6,401
06.12.15 0:00;6,401
07.12.15 0:00;6,4082
08.12.15 0:00;6,4172
09.12.15 0:00;6,428
10.12.15 0:00;6,4378
11.12.15 0:00;6,4553
12.12.15 0:00;6,4553
13.12.15 0:00;6,4553
14.12.15 0:00;6,4589
15.12.15 0:00;6,461
16.12.15 0:00;6,4733
17.12.15 0:00;6,4837
18.12.15 0:00;6,4815
19.12.15 0:00;6,4815
20.12.15 0:00;6,4815
21.12.15 0:00;6,4808
22.12.15 0:00;6,4788
23.12.15 0:00;6,4778
24.12.15 0:00;6,4773
25.12.15 0:00;6,4764
26.12.15 0:00;6,4764
27.12.15 0:00;6,4764
28.12.15 0:00;6,4886
29.12.15 0:00;6,4848
30.12.15 0:00;6,4912
31.12.15 0:00;6,4936
01.01.16 0:00;6,4936
02.01.16 0:00;6,4936
03.01.16 0:00;6,4936
04.01.16 0:00;6,5354
05.01.16 0:00;6,5148
06.01.16 0:00;6,5566
07.01.16 0:00;6,5929
08.01.16 0:00;6,5965
09.01.16 0:00;6,5965
10.01.16 0:00;6,5965
11.01.16 0:00;6,5695
12.01.16 0:00;6,5725
13.01.16 0:00;6,5754
14.01.16 0:00;6,5901
15.01.16 0:00;6,5849
16.01.16 0:00;6,5849
17.01.16 0:00;6,5849
18.01.16 0:00;6,5789
19.01.16 0:00;6,5785
20.01.16 0:00;6,5784
21.01.16 0:00;6,58
22.01.16 0:00;6,5791
23.01.16 0:00;6,5791
24.01.16 0:00;6,5791
25.01.16 0:00;6,5793
26.01.16 0:00;6,5825
27.01.16 0:00;6,5778
28.01.16 0:00;6,5751
29.01.16 0:00;6,5761
30.01.16 0:00;6,5761
31.01.16 0:00;6,5761
01.02.16 0:00;6,5784
02.02.16 0:00;6,5798
03.02.16 0:00;6,577
04.02.16 0:00;6,5648
05.02.16 0:00;6,5739
06.02.16 0:00;6,5739
07.02.16 0:00;6,5739
08.02.16 0:00;6,5739
09.02.16 0:00;6,5739
10.02.16 0:00;6,5739
11.02.16 0:00;6,5739
12.02.16 0:00;6,5739
13.02.16 0:00;6,5739
14.02.16 0:00;6,5739
15.02.16 0:00;6,4962
16.02.16 0:00;6,5169
17.02.16 0:00;6,5282
18.02.16 0:00;6,5188
19.02.16 0:00;6,5224
20.02.16 0:00;6,5224
21.02.16 0:00;6,5224
22.02.16 0:00;6,5218
23.02.16 0:00;6,5271
24.02.16 0:00;6,5317
25.02.16 0:00;6,5335
26.02.16 0:00;6,5404
27.02.16 0:00;6,5404
28.02.16 0:00;6,5404
29.02.16 0:00;6,554
01.03.16 0:00;6,5521
02.03.16 0:00;6,551
03.03.16 0:00;6,5314
04.03.16 0:00;6,508
05.03.16 0:00;6,508
06.03.16 0:00;6,508
07.03.16 0:00;6,5168
08.03.16 0:00;6,5047
09.03.16 0:00;6,513
10.03.16 0:00;6,5085
11.03.16 0:00;6,4953
12.03.16 0:00;6,4953
13.03.16 0:00;6,4953
14.03.16 0:00;6,5
15.03.16 0:00;6,5145
16.03.16 0:00;6,522
17.03.16 0:00;6,475
18.03.16 0:00;6,4716
19.03.16 0:00;6,4716
20.03.16 0:00;6,4716
21.03.16 0:00;6,4846
22.03.16 0:00;6,4901
23.03.16 0:00;6,5062
24.03.16 0:00;6,5146
25.03.16 0:00;6,516
26.03.16 0:00;6,516
27.03.16 0:00;6,516
28.03.16 0:00;6,5075
29.03.16 0:00;6,5066
30.03.16 0:00;6,465
31.03.16 0:00;6,449
01.04.16 0:00;6,4786
02.04.16 0:00;6,4786
03.04.16 0:00;6,4786
04.04.16 0:00;6,4786
05.04.16 0:00;6,4772
06.04.16 0:00;6,4809
07.04.16 0:00;6,463
08.04.16 0:00;6,4658
09.04.16 0:00;6,4658
10.04.16 0:00;6,4658
11.04.16 0:00;6,4595
12.04.16 0:00;6,4656
13.04.16 0:00;6,4784
14.04.16 0:00;6,4826
15.04.16 0:00;6,4756
16.04.16 0:00;6,4756
17.04.16 0:00;6,4756
18.04.16 0:00;6,4752
19.04.16 0:00;6,4581
20.04.16 0:00;6,4708
21.04.16 0:00;6,4819
22.04.16 0:00;6,5009
23.04.16 0:00;6,5009
24.04.16 0:00;6,5009
25.04.16 0:00;6,493
26.04.16 0:00;6,4935
27.04.16 0:00;6,495
28.04.16 0:00;6,4759
29.04.16 0:00;6,4741
30.04.16 0:00;6,4741
01.05.16 0:00;6,4741
02.05.16 0:00;6,4741
03.05.16 0:00;6,4917
04.05.16 0:00;6,4947
05.05.16 0:00;6,5034
06.05.16 0:00;6,5001
07.05.16 0:00;6,5001
08.05.16 0:00;6,5001
09.05.16 0:00;6,5169
10.05.16 0:00;6,5183
11.05.16 0:00;6,492
12.05.16 0:00;6,5168
13.05.16 0:00;6,532
14.05.16 0:00;6,532
15.05.16 0:00;6,532
16.05.16 0:00;6,5212
17.05.16 0:00;6,5204
18.05.16 0:00;6,5388
19.05.16 0:00;6,547
20.05.16 0:00;6,549
21.05.16 0:00;6,549
22.05.16 0:00;6,549
23.05.16 0:00;6,5557
24.05.16 0:00;6,5572
25.05.16 0:00;6,5541
26.05.16 0:00;6,557
27.05.16 0:00;6,5633
28.05.16 0:00;6,5633
29.05.16 0:00;6,5633
30.05.16 0:00;6,5832
31.05.16 0:00;6,5829
01.06.16 0:00;6,5751
02.06.16 0:00;6,5845
03.06.16 0:00;6,5648
04.06.16 0:00;6,5648
05.06.16 0:00;6,5648
06.06.16 0:00;6,5637
07.06.16 0:00;6,5715
08.06.16 0:00;6,5625
09.06.16 0:00;6,5619
10.06.16 0:00;6,5619
11.06.16 0:00;6,5619
12.06.16 0:00;6,5619
13.06.16 0:00;6,5857
14.06.16 0:00;6,5965
15.06.16 0:00;6,5818
16.06.16 0:00;6,592
17.06.16 0:00;6,5884
18.06.16 0:00;6,5884
19.06.16 0:00;6,5884
20.06.16 0:00;6,577
21.06.16 0:00;6,5903
22.06.16 0:00;6,5775
23.06.16 0:00;6,5772
24.06.16 0:00;6,6218
25.06.16 0:00;6,6218
26.06.16 0:00;6,6218
27.06.16 0:00;6,6516
28.06.16 0:00;6,6481
29.06.16 0:00;6,6367
30.06.16 0:00;6,648
01.07.16 0:00;6,6557
02.07.16 0:00;6,6557
03.07.16 0:00;6,6557
04.07.16 0:00;6,6653
05.07.16 0:00;6,6796
06.07.16 0:00;6,693
07.07.16 0:00;6,681
08.07.16 0:00;6,6881
09.07.16 0:00;6,6881
10.07.16 0:00;6,6881
11.07.16 0:00;6,6939
12.07.16 0:00;6,6885
13.07.16 0:00;6,6863
14.07.16 0:00;6,6836
15.07.16 0:00;6,6887
16.07.16 0:00;6,6887
17.07.16 0:00;6,6887
18.07.16 0:00;6,7045
19.07.16 0:00;6,6963
20.07.16 0:00;6,6777
21.07.16 0:00;6,6755
22.07.16 0:00;6,6795
23.07.16 0:00;6,6795
24.07.16 0:00;6,6795
25.07.16 0:00;6,6785
26.07.16 0:00;6,672
27.07.16 0:00;6,67
28.07.16 0:00;6,6554
29.07.16 0:00;6,6373
30.07.16 0:00;6,6373
31.07.16 0:00;6,6373
01.08.16 0:00;6,6439
02.08.16 0:00;6,6272
03.08.16 0:00;6,6342
04.08.16 0:00;6,6418
05.08.16 0:00;6,6564
06.08.16 0:00;6,6564
07.08.16 0:00;6,6564
08.08.16 0:00;6,6614
09.08.16 0:00;6,6557
10.08.16 0:00;6,638
11.08.16 0:00;6,6277
12.08.16 0:00;6,6353
13.08.16 0:00;6,6353
14.08.16 0:00;6,6353
15.08.16 0:00;6,638
16.08.16 0:00;6,6253
17.08.16 0:00;6,6343
18.08.16 0:00;6,6312
19.08.16 0:00;6,6532
20.08.16 0:00;6,6532
21.08.16 0:00;6,6532
22.08.16 0:00;6,6507
23.08.16 0:00;6,6409
24.08.16 0:00;6,6591
25.08.16 0:00;6,6593
26.08.16 0:00;6,6719
27.08.16 0:00;6,6719
28.08.16 0:00;6,6719
29.08.16 0:00;6,6777
30.08.16 0:00;6,6812
31.08.16 0:00;6,6793
01.09.16 0:00;6,6715
02.09.16 0:00;6,6805
03.09.16 0:00;6,6805
04.09.16 0:00;6,6805
05.09.16 0:00;6,6766
06.09.16 0:00;6,6755
07.09.16 0:00;6,6625
08.09.16 0:00;6,6643
09.09.16 0:00;6,6781
10.09.16 0:00;6,6781
11.09.16 0:00;6,6781
12.09.16 0:00;6,6801
13.09.16 0:00;6,6794
14.09.16 0:00;6,6734
15.09.16 0:00;6,6734
16.09.16 0:00;6,6734
17.09.16 0:00;6,6734
18.09.16 0:00;6,6734
19.09.16 0:00;6,6685
20.09.16 0:00;6,672
21.09.16 0:00;6,6721
22.09.16 0:00;6,6648
23.09.16 0:00;6,6694
24.09.16 0:00;6,6694
25.09.16 0:00;6,6694
26.09.16 0:00;6,6689
27.09.16 0:00;6,6701
28.09.16 0:00;6,6752
29.09.16 0:00;6,6673
30.09.16 0:00;6,6716
01.10.16 0:00;6,6716
02.10.16 0:00;6,6716
03.10.16 0:00;6,6716
04.10.16 0:00;6,6716
05.10.16 0:00;6,6716
06.10.16 0:00;6,6716
07.10.16 0:00;6,6716
08.10.16 0:00;6,6716
09.10.16 0:00;6,6716
10.10.16 0:00;6,7074
11.10.16 0:00;6,722
12.10.16 0:00;6,719
13.10.16 0:00;6,7274
14.10.16 0:00;6,7288
15.10.16 0:00;6,7288
16.10.16 0:00;6,7288
17.10.16 0:00;6,7375
18.10.16 0:00;6,7409
19.10.16 0:00;6,7379
20.10.16 0:00;6,7454
21.10.16 0:00;6,7667
22.10.16 0:00;6,7667
23.10.16 0:00;6,7667
24.10.16 0:00;6,7752
25.10.16 0:00;6,7812
26.10.16 0:00;6,7712
27.10.16 0:00;6,7851
28.10.16 0:00;6,779
29.10.16 0:00;6,779
30.10.16 0:00;6,779
31.10.16 0:00;6,7758
01.11.16 0:00;6,7665
02.11.16 0:00;6,757
03.11.16 0:00;6,7646
04.11.16 0:00;6,7565
05.11.16 0:00;6,7565
06.11.16 0:00;6,7565
07.11.16 0:00;6,7766
08.11.16 0:00;6,7874
09.11.16 0:00;6,78
10.11.16 0:00;6,8019
11.11.16 0:00;6,8125
12.11.16 0:00;6,8125
13.11.16 0:00;6,8125
14.11.16 0:00;6,8468
15.11.16 0:00;6,8591
16.11.16 0:00;6,8804
17.11.16 0:00;6,8782
18.11.16 0:00;6,8887
19.11.16 0:00;6,8887
20.11.16 0:00;6,8887
21.11.16 0:00;6,8928
22.11.16 0:00;6,89
23.11.16 0:00;6,9202
24.11.16 0:00;6,9196
25.11.16 0:00;6,9198
26.11.16 0:00;6,9198
27.11.16 0:00;6,9198
28.11.16 0:00;6,9087
29.11.16 0:00;6,8968
30.11.16 0:00;6,8868
01.12.16 0:00;6,8865
02.12.16 0:00;6,8865
03.12.16 0:00;6,8865
04.12.16 0:00;6,8865
05.12.16 0:00;6,881
06.12.16 0:00;6,882
07.12.16 0:00;6,8805
08.12.16 0:00;6,8799
09.12.16 0:00;6,9077
10.12.16 0:00;6,9077
11.12.16 0:00;6,9077
12.12.16 0:00;6,9069
13.12.16 0:00;6,9017
14.12.16 0:00;6,9051
15.12.16 0:00;6,9443
16.12.16 0:00;6,9603
17.12.16 0:00;6,9603
18.12.16 0:00;6,9603
19.12.16 0:00;6,9539
20.12.16 0:00;6,9505
21.12.16 0:00;6,9421
22.12.16 0:00;6,9504
23.12.16 0:00;6,9464
24.12.16 0:00;6,9464
25.12.16 0:00;6,9464
26.12.16 0:00;6,9489
27.12.16 0:00;6,9525
28.12.16 0:00;6,9593
29.12.16 0:00;6,9552
30.12.16 0:00;6,945
31.12.16 0:00;6,945
01.01.17 0:00;6,945
02.01.17 0:00;6,945
03.01.17 0:00;6,961
04.01.17 0:00;6,9351
05.01.17 0:00;6,89
06.01.17 0:00;6,9207
07.01.17 0:00;6,9207
08.01.17 0:00;6,9207
09.01.17 0:00;6,9375
10.01.17 0:00;6,9215
11.01.17 0:00;6,9377
12.01.17 0:00;6,8915
13.01.17 0:00;6,9005
14.01.17 0:00;6,9005
15.01.17 0:00;6,9005
16.01.17 0:00;6,9009
17.01.17 0:00;6,8546
18.01.17 0:00;6,839
19.01.17 0:00;6,8712
20.01.17 0:00;6,8765
21.01.17 0:00;6,8765
22.01.17 0:00;6,8765
23.01.17 0:00;6,8539
24.01.17 0:00;6,859
25.01.17 0:00;6,8836
26.01.17 0:00;6,8817
27.01.17 0:00;6,8817
28.01.17 0:00;6,8817
29.01.17 0:00;6,8817
30.01.17 0:00;6,8817
31.01.17 0:00;6,8817
01.02.17 0:00;6,8817
02.02.17 0:00;6,8817
03.02.17 0:00;6,8697
04.02.17 0:00;6,8697
05.02.17 0:00;6,8697
06.02.17 0:00;6,863
07.02.17 0:00;6,8843
08.02.17 0:00;6,8723
09.02.17 0:00;6,8689
10.02.17 0:00;6,8785
11.02.17 0:00;6,8785
12.02.17 0:00;6,8785
13.02.17 0:00;6,8815
14.02.17 0:00;6,8674
15.02.17 0:00;6,8711
16.02.17 0:00;6,8537
17.02.17 0:00;6,8665
18.02.17 0:00;6,8665
19.02.17 0:00;6,8665
20.02.17 0:00;6,8785
21.02.17 0:00;6,8841
22.02.17 0:00;6,8777
23.02.17 0:00;6,8661
24.02.17 0:00;6,869
25.02.17 0:00;6,869
26.02.17 0:00;6,869
27.02.17 0:00;6,8708
28.02.17 0:00;6,8678
01.03.17 0:00;6,8819
02.03.17 0:00;6,8899
03.03.17 0:00;6,8972
04.03.17 0:00;6,8972
05.03.17 0:00;6,8972
06.03.17 0:00;6,8974
07.03.17 0:00;6,9025
08.03.17 0:00;6,9131
09.03.17 0:00;6,9113
10.03.17 0:00;6,9095
11.03.17 0:00;6,9095
12.03.17 0:00;6,9095
13.03.17 0:00;6,9145
14.03.17 0:00;6,915
15.03.17 0:00;6,9147
16.03.17 0:00;6,898
17.03.17 0:00;6,9034
18.03.17 0:00;6,9034
19.03.17 0:00;6,9034
20.03.17 0:00;6,9085
21.03.17 0:00;6,887
22.03.17 0:00;6,8828
23.03.17 0:00;6,8861
24.03.17 0:00;6,8837
25.03.17 0:00;6,8837
26.03.17 0:00;6,8837
27.03.17 0:00;6,8728
28.03.17 0:00;6,8802
29.03.17 0:00;6,89
30.03.17 0:00;6,8894
31.03.17 0:00;6,8871
01.04.17 0:00;6,8871
02.04.17 0:00;6,8871
03.04.17 0:00;6,8871
04.04.17 0:00;6,8871
05.04.17 0:00;6,8948
06.04.17 0:00;6,8978
07.04.17 0:00;6,9004
08.04.17 0:00;6,9004
09.04.17 0:00;6,9004
10.04.17 0:00;6,9031
11.04.17 0:00;6,8923
12.04.17 0:00;6,8915
13.04.17 0:00;6,89
14.04.17 0:00;6,8854
15.04.17 0:00;6,8854
16.04.17 0:00;6,8854
17.04.17 0:00;6,8823
18.04.17 0:00;6,8819
19.04.17 0:00;6,888
20.04.17 0:00;6,8822
21.04.17 0:00;6,8859
22.04.17 0:00;6,8859
23.04.17 0:00;6,8859
24.04.17 0:00;6,8848
25.04.17 0:00;6,8847
26.04.17 0:00;6,8926
27.04.17 0:00;6,8979
28.04.17 0:00;6,8935
29.04.17 0:00;6,8935
30.04.17 0:00;6,8935
01.05.17 0:00;6,8935
02.05.17 0:00;6,896
03.05.17 0:00;6,8989
04.05.17 0:00;6,8962
05.05.17 0:00;6,9031
06.05.17 0:00;6,9031
07.05.17 0:00;6,9031
08.05.17 0:00;6,9045
09.05.17 0:00;6,9074
10.05.17 0:00;6,9032
11.05.17 0:00;6,9037
12.05.17 0:00;6,8994
13.05.17 0:00;6,8994
14.05.17 0:00;6,8994
15.05.17 0:00;6,893
16.05.17 0:00;6,8867
17.05.17 0:00;6,8819
18.05.17 0:00;6,8893
19.05.17 0:00;6,885
20.05.17 0:00;6,885
21.05.17 0:00;6,885
22.05.17 0:00;6,8864
23.05.17 0:00;6,89
24.05.17 0:00;6,8899
25.05.17 0:00;6,8689
26.05.17 0:00;6,8556
27.05.17 0:00;6,8556
28.05.17 0:00;6,8556
29.05.17 0:00;6,8556
30.05.17 0:00;6,8556
31.05.17 0:00;6,8101
01.06.17 0:00;6,8078
02.06.17 0:00;6,8117
03.06.17 0:00;6,8117
04.06.17 0:00;6,8117
05.06.17 0:00;6,804
06.06.17 0:00;6,7953
07.06.17 0:00;6,7957
08.06.17 0:00;6,8003
09.06.17 0:00;6,798
10.06.17 0:00;6,798
11.06.17 0:00;6,798
12.06.17 0:00;6,7982
13.06.17 0:00;6,799
14.06.17 0:00;6,7917
15.06.17 0:00;6,8079
16.06.17 0:00;6,8104
17.06.17 0:00;6,8104
18.06.17 0:00;6,8104
19.06.17 0:00;6,8195
20.06.17 0:00;6,8292
21.06.17 0:00;6,8295
22.06.17 0:00;6,8348
23.06.17 0:00;6,8367
24.06.17 0:00;6,8367
25.06.17 0:00;6,8367
26.06.17 0:00;6,8411
27.06.17 0:00;6,8126
28.06.17 0:00;6,7998
29.06.17 0:00;6,787
30.06.17 0:00;6,7809
01.07.17 0:00;6,7809
02.07.17 0:00;6,7809
03.07.17 0:00;6,8007
04.07.17 0:00;6,8007
05.07.17 0:00;6,8015
06.07.17 0:00;6,8015
07.07.17 0:00;6,8059
08.07.17 0:00;6,8059
09.07.17 0:00;6,8059
10.07.17 0:00;6,8036
11.07.17 0:00;6,8025
12.07.17 0:00;6,7877
13.07.17 0:00;6,7835
14.07.17 0:00;6,7758
15.07.17 0:00;6,7758
16.07.17 0:00;6,7758
17.07.17 0:00;6,77
18.07.17 0:00;6,7463
19.07.17 0:00;6,7519
20.07.17 0:00;6,7595
21.07.17 0:00;6,7669
22.07.17 0:00;6,7669
23.07.17 0:00;6,7669
24.07.17 0:00;6,7511
25.07.17 0:00;6,7511
26.07.17 0:00;6,7539
27.07.17 0:00;6,743
28.07.17 0:00;6,7374
29.07.17 0:00;6,7374
30.07.17 0:00;6,7374
31.07.17 0:00;6,7265
01.08.17 0:00;6,7181
02.08.17 0:00;6,7219
03.08.17 0:00;6,7169
04.08.17 0:00;6,7289
05.08.17 0:00;6,7289
06.08.17 0:00;6,7289
07.08.17 0:00;6,7214
08.08.17 0:00;6,7065
09.08.17 0:00;6,6739
10.08.17 0:00;6,6475
11.08.17 0:00;6,6647
12.08.17 0:00;6,6647
13.08.17 0:00;6,6647
14.08.17 0:00;6,6711
15.08.17 0:00;6,6855
16.08.17 0:00;6,6916
17.08.17 0:00;6,6755
18.08.17 0:00;6,6713
19.08.17 0:00;6,6713
20.08.17 0:00;6,6713
21.08.17 0:00;6,6656
22.08.17 0:00;6,6624
23.08.17 0:00;6,6589
24.08.17 0:00;6,662
25.08.17 0:00;6,6497
26.08.17 0:00;6,6497
27.08.17 0:00;6,6497
28.08.17 0:00;6,6159
29.08.17 0:00;6,5968
30.08.17 0:00;6,5944
31.08.17 0:00;6,5899
01.09.17 0:00;6,5591
02.09.17 0:00;6,5591
03.09.17 0:00;6,5591
04.09.17 0:00;6,531
05.09.17 0:00;6,5388
06.09.17 0:00;6,524
07.09.17 0:00;6,4865
08.09.17 0:00;6,4817
09.09.17 0:00;6,4817
10.09.17 0:00;6,4817
11.09.17 0:00;6,5297
12.09.17 0:00;6,5354
13.09.17 0:00;6,543
14.09.17 0:00;6,556
15.09.17 0:00;6,5526
16.09.17 0:00;6,5526
17.09.17 0:00;6,5526
18.09.17 0:00;6,5741
19.09.17 0:00;6,5838
20.09.17 0:00;6,5749
21.09.17 0:00;6,5899
22.09.17 0:00;6,5911
23.09.17 0:00;6,5911
24.09.17 0:00;6,5911
25.09.17 0:00;6,6212
26.09.17 0:00;6,6401
27.09.17 0:00;6,6425
28.09.17 0:00;6,664
29.09.17 0:00;6,6534
30.09.17 0:00;6,6534
01.10.17 0:00;6,6534
02.10.17 0:00;6,6534
03.10.17 0:00;6,6534
04.10.17 0:00;6,6534
05.10.17 0:00;6,6534
06.10.17 0:00;6,6534
07.10.17 0:00;6,6534
08.10.17 0:00;6,6534
09.10.17 0:00;6,6255
10.10.17 0:00;6,5714
11.10.17 0:00;6,5903
12.10.17 0:00;6,588
13.10.17 0:00;6,5796
14.10.17 0:00;6,5796
15.10.17 0:00;6,5796
16.10.17 0:00;6,5899
17.10.17 0:00;6,6235
18.10.17 0:00;6,6274
19.10.17 0:00;6,6214
