Date;BTC
31.12.13 0:00;0,001374174
01.01.14 0:00;0,001350804
02.01.14 0:00;0,001290323
03.01.14 0:00;0,001231451
04.01.14 0:00;0,001247132
05.01.14 0:00;0,001106195
06.01.14 0:00;0,001070034
07.01.14 0:00;0,001264223
08.01.14 0:00;0,001206942
09.01.14 0:00;0,001176471
10.01.14 0:00;0,001197963
11.01.14 0:00;0,001114976
12.01.14 0:00;0,001125999
13.01.14 0:00;0,001221896
14.01.14 0:00;0,001209409
15.01.14 0:00;0,001190859
16.01.14 0:00;0,001213592
17.01.14 0:00;0,001267427
18.01.14 0:00;0,00125
19.01.14 0:00;0,001204819
20.01.14 0:00;0,00121455
21.01.14 0:00;0,001234568
22.01.14 0:00;0,001239157
23.01.14 0:00;0,001225175
24.01.14 0:00;0,001278985
25.01.14 0:00;0,001234568
26.01.14 0:00;0,001235102
27.01.14 0:00;0,001315288
28.01.14 0:00;0,001257862
29.01.14 0:00;0,00125
30.01.14 0:00;0,001243858
31.01.14 0:00;0,00125
01.02.14 0:00;0,001227521
02.02.14 0:00;0,164989276
03.02.14 0:00;0,001234568
04.02.14 0:00;0,001230012
05.02.14 0:00;0,001264223
06.02.14 0:00;0,001296092
07.02.14 0:00;0,001388889
08.02.14 0:00;0,001449275
09.02.14 0:00;0,001408451
10.02.14 0:00;0,001415789
11.02.14 0:00;0,00151775
12.02.14 0:00;0,001459854
13.02.14 0:00;0,00157664
14.02.14 0:00;0,001466276
15.02.14 0:00;0,001530503
16.02.14 0:00;0,001644737
17.02.14 0:00;0,001506364
18.02.14 0:00;0,001592357
19.02.14 0:00;0,001586269
20.02.14 0:00;0,001727474
21.02.14 0:00;0,001760563
22.02.14 0:00;0,001680051
23.02.14 0:00;0,001615509
24.02.14 0:00;0,001777999
25.02.14 0:00;0,001941748
26.02.14 0:00;0,001718213
27.02.14 0:00;0,001727116
28.02.14 0:00;0,001769912
01.03.14 0:00;0,001759913
02.03.14 0:00;0,001783739
03.03.14 0:00;0,001519757
04.03.14 0:00;0,001497006
05.03.14 0:00;0,001481481
06.03.14 0:00;0,001508296
07.03.14 0:00;0,001610306
08.03.14 0:00;0,001628293
09.03.14 0:00;0,001610306
10.03.14 0:00;0,001626016
11.03.14 0:00;0,001626016
12.03.14 0:00;0,001538462
13.03.14 0:00;0,001557657
14.03.14 0:00;0,001587302
15.03.14 0:00;0,001558506
16.03.14 0:00;0,001574778
17.03.14 0:00;0,001601717
18.03.14 0:00;0,001617155
19.03.14 0:00;0,001636661
20.03.14 0:00;0,001713855
21.03.14 0:00;0,001758087
22.03.14 0:00;0,001785714
23.03.14 0:00;0,00176616
24.03.14 0:00;0,001694915
25.03.14 0:00;0,001718184
26.03.14 0:00;0,001680672
27.03.14 0:00;0,002005897
28.03.14 0:00;0,002010293
29.03.14 0:00;0,002032851
30.03.14 0:00;0,002154708
31.03.14 0:00;0,002212389
01.04.14 0:00;0,002071122
02.04.14 0:00;0,002255656
03.04.14 0:00;0,002228263
04.04.14 0:00;0,002222272
05.04.14 0:00;0,002170139
06.04.14 0:00;0,002204148
07.04.14 0:00;0,002201673
08.04.14 0:00;0,002228412
09.04.14 0:00;0,002259887
10.04.14 0:00;0,002702703
11.04.14 0:00;0,002402345
12.04.14 0:00;0,002409639
13.04.14 0:00;0,0024739
14.04.14 0:00;0,002178649
15.04.14 0:00;0,001941748
16.04.14 0:00;0,001914792
17.04.14 0:00;0,001997164
18.04.14 0:00;0,00203857
19.04.14 0:00;0,001980198
20.04.14 0:00;0,00195141
21.04.14 0:00;0,002012072
22.04.14 0:00;0,00204918
23.04.14 0:00;0,002039942
24.04.14 0:00;0,00201005
25.04.14 0:00;0,002173913
26.04.14 0:00;0,002178649
27.04.14 0:00;0,002265262
28.04.14 0:00;0,002232143
29.04.14 0:00;0,002304147
30.04.14 0:00;0,002230798
01.05.14 0:00;0,002178649
02.05.14 0:00;0,002205072
03.05.14 0:00;0,002269941
04.05.14 0:00;0,002320886
05.05.14 0:00;0,002341866
06.05.14 0:00;0,002325581
07.05.14 0:00;0,002283105
08.05.14 0:00;0,002258356
09.05.14 0:00;0,002242152
10.05.14 0:00;0,002216803
11.05.14 0:00;0,002314815
12.05.14 0:00;0,002272727
13.05.14 0:00;0,002287021
14.05.14 0:00;0,002252252
15.05.14 0:00;0,002262495
16.05.14 0:00;0,002261011
17.05.14 0:00;0,002262597
18.05.14 0:00;0,002279202
19.05.14 0:00;0,00227806
20.05.14 0:00;0,002101061
21.05.14 0:00;0,002093583
22.05.14 0:00;0,001990842
